Pond1,Pond2,V1,V2,Resistance,X1,Y1,X2,Y2
SWF-1207,68181,35,2219,0.0144328775333284,349758.002494547,5019065.37041954,350268.830149324,5017926.58843322
SWF-1208,68181,36,2219,0.0228996496590347,349953.910503852,5018864.50641,350268.830149324,5017926.58843322
SWF-1209,68181,37,2219,0.0159334748148935,349211.369268583,5019187.08442532,350268.830149324,5017926.58843322
SWF-1253,68181,38,2219,0.0122447680265154,349221.790069078,5017815.78826019,350268.830149324,5017926.58843322
SWF-1316,68181,39,2219,0.0232600846416162,350370.871223657,5017808.40845983,350268.830149324,5017926.58843322
NAT-10,68219,44,2220,0.0584363433208678,337577.3438,5027708,338342.457181693,5027519.56430246
NAT-2,68219,45,2220,0.0540504192541224,337878.25,5027308.5,338342.457181693,5027519.56430246
NAT-6,68219,46,2220,0.0532785239933184,337405.6563,5026972,338342.457181693,5027519.56430246
NAT-7,68219,47,2220,0.045059707619007,338364.5,5028036,338342.457181693,5027519.56430246
NAT-9,68219,48,2220,0.0553899124264969,337702.9688,5027617,338342.457181693,5027519.56430246
NAT-11,68219,49,2220,0.0131683195700671,338428.4688,5027688.5,338342.457181693,5027519.56430246
NAT-3,68256,43,2221,0.116106560263288,355301.4688,4989989,353868.7468,4991355.8495
SWF-1310,68328,12,2223,0.0527859138917901,348435.742331743,5014655.29181007,348411.366501647,5013114.57799356
TIM-2,68328,13,2223,0.0525213365444821,348305.5,5014568.5,348411.366501647,5013114.57799356
SWF-1311,68328,14,2223,0.0578495452525421,348591.415239137,5014838.62241878,348411.366501647,5013114.57799356
SWF-1312,68328,15,2223,0.0510934957105221,349409.529477995,5013212.92964156,348411.366501647,5013114.57799356
SWF-1314,68353,16,2224,0.0524729583766228,350897.473348669,5014427.14439923,351876.936816386,5013866.63677931
SWF-1320,68353,17,2224,0.053296158685893,350743.942441377,5015037.25262821,351876.936816386,5013866.63677931
SWF-1325,68353,18,2224,0.052927974233128,351779.64759057,5015044.85782857,351876.936816386,5013866.63677931
SWF-1808,68415,28,2227,0.0237719994820983,375576.215820846,5010519.53521363,374368.887854058,5008952.36607542
SWF-1808,68416,28,2228,0.025575646926354,375576.215820846,5010519.53521363,375434.7017,5009010.70533333
SWF-1809,68416,29,2228,0.0254898078880929,375628.191623315,5010576.79681635,375434.7017,5009010.70533333
SWF-1808,68417,28,2229,0.0206159035351779,375576.215820846,5010519.53521363,375552.672966667,5009042.0307
SWF-1809,68417,29,2229,0.0204963122389142,375628.191623315,5010576.79681635,375552.672966667,5009042.0307
SWF-1127,68444,31,2231,0.0116031182277788,365215.388828733,5021495.89233498,364873.426452647,5021789.99251043
SWF-1914,68454,23,2232,0.00992098725647053,387185.069872237,5037170.43847948,386325.045575599,5038321.14590982
SWF-1310,68561,12,2233,0.0143379459872137,348435.742331743,5014655.29181007,348701.859972611,5013180.12423395
TIM-2,68561,13,2233,0.0140891808372691,348305.5,5014568.5,348701.859972611,5013180.12423395
SWF-1311,68561,14,2233,0.0193985736343531,348591.415239137,5014838.62241878,348701.859972611,5013180.12423395
SWF-1312,68561,15,2233,0.0121349887426238,349409.529477995,5013212.92964156,348701.859972611,5013180.12423395
SWF-1914,68596,23,2234,0.00690309499149137,387185.069872237,5037170.43847948,388410.508988757,5037450.93826862
SWF-1914,68606,23,2235,0.00687887221811212,387185.069872237,5037170.43847948,388350.934466676,5037489.70271901
SWF-1220,68674,40,2238,0.0270438539592841,332384.92576937,5030790.98197647,333662.963121842,5030286.64656837
SWF-1220,68690,40,2239,0.0380181695090086,332384.92576937,5030790.98197647,333889.460536492,5029965.17951068
NAT-10,68697,44,2240,0.0691103597626181,337577.3438,5027708,336753.558125386,5026502.48778516
NAT-2,68697,45,2240,0.0678247105793785,337878.25,5027308.5,336753.558125386,5026502.48778516
NAT-6,68697,46,2240,0.0499024441705458,337405.6563,5026972,336753.558125386,5026502.48778516
NAT-9,68697,48,2240,0.0675211303987527,337702.9688,5027617,336753.558125386,5026502.48778516
NAT-10,68702,44,2241,0.0850325813578887,337577.3438,5027708,339105.836105937,5026953.06831228
NAT-2,68702,45,2241,0.0824532594497209,337878.25,5027308.5,339105.836105937,5026953.06831228
NAT-6,68702,46,2241,0.0741613223204984,337405.6563,5026972,339105.836105937,5026953.06831228
NAT-7,68702,47,2241,0.0776900820446516,338364.5,5028036,339105.836105937,5026953.06831228
NAT-9,68702,48,2241,0.0829463734733238,337702.9688,5027617,339105.836105937,5026953.06831228
NAT-11,68702,49,2241,0.0567381049538599,338428.4688,5027688.5,339105.836105937,5026953.06831228
NAT-10,68703,44,2242,0.0639796737398892,337577.3438,5027708,336394.672560969,5026956.25043305
NAT-2,68703,45,2242,0.0639559069649254,337878.25,5027308.5,336394.672560969,5026956.25043305
NAT-6,68703,46,2242,0.0494943445088445,337405.6563,5026972,336394.672560969,5026956.25043305
NAT-9,68703,48,2242,0.0627418037442946,337702.9688,5027617,336394.672560969,5026956.25043305
NAT-10,68705,44,2243,0.0742127348315124,337577.3438,5027708,337798.64055378,5028560.31477882
NAT-2,68705,45,2243,0.0790979595204755,337878.25,5027308.5,337798.64055378,5028560.31477882
NAT-6,68705,46,2243,0.072700943528256,337405.6563,5026972,337798.64055378,5028560.31477882
NAT-7,68705,47,2243,0.0694011734062166,338364.5,5028036,337798.64055378,5028560.31477882
NAT-9,68705,48,2243,0.0740790892379758,337702.9688,5027617,337798.64055378,5028560.31477882
NAT-11,68705,49,2243,0.0567429514155389,338428.4688,5027688.5,337798.64055378,5028560.31477882
NAT-2,68724,45,2248,0.131358199094145,337878.25,5027308.5,339043.899752342,5025923.84599428
NAT-6,68724,46,2248,0.119843566165407,337405.6563,5026972,339043.899752342,5025923.84599428
NAT-11,68724,49,2248,0.109395324749581,338428.4688,5027688.5,339043.899752342,5025923.84599428
NAT-10,68725,44,2249,0.0726693353478855,337577.3438,5027708,337426.837376427,5028307.9845661
NAT-2,68725,45,2249,0.0816780273969564,337878.25,5027308.5,337426.837376427,5028307.9845661
NAT-6,68725,46,2249,0.0756228108971801,337405.6563,5026972,337426.837376427,5028307.9845661
NAT-7,68725,47,2249,0.0773558702356288,338364.5,5028036,337426.837376427,5028307.9845661
NAT-9,68725,48,2249,0.0742441447615683,337702.9688,5027617,337426.837376427,5028307.9845661
NAT-11,68725,49,2249,0.0631664040528411,338428.4688,5027688.5,337426.837376427,5028307.9845661
NAT-10,68726,44,2250,0.118219323069627,337577.3438,5027708,337158.32058029,5029570.68875285
NAT-7,68726,47,2250,0.113462643613146,338364.5,5028036,337158.32058029,5029570.68875285
SWF-1220,68727,40,2251,0.0381507543458419,332384.92576937,5030790.98197647,334054.650968942,5029752.88078838
SWF-1439,68827,20,2255,0.0438369765774562,360442.252602021,5017305.57203595,359040.035266014,5018155.28953767
SWF-1312,69036,15,2260,0.0643929978782834,349409.529477995,5013212.92964156,348116.828290661,5011898.83230675
SWF-1621,69041,5,2262,0.06649407833147,373231.347809471,5023056.94940913,373721.671892093,5021156.970097
NAT-7,69042,47,2263,0.0781458681821258,338364.5,5028036,339936.296699695,5027345.05972228
NAT-11,69042,49,2263,0.0589686314574761,338428.4688,5027688.5,339936.296699695,5027345.05972228
NAT-1,69045,27,2265,0.0663303797701312,348369.7813,5022168,346465.656888807,5022225.13198559
SWF-1621,69087,5,2266,0.0750336836039634,373231.347809471,5023056.94940913,373150.97012315,5021331.98332808
SWF-1621,69118,5,2269,0.0329462517367921,373231.347809471,5023056.94940913,374550.737195245,5022331.4680856
SWF-1621,69119,5,2270,0.0496217550979029,373231.347809471,5023056.94940913,374355.531866667,5022386.61743333
SWF-1610,69121,4,2271,0.0539079801501924,371757.270239456,5023855.79424707,371707.908579236,5022438.8611067
SWF-1621,69121,5,2271,0.0618721485383729,373231.347809471,5023056.94940913,371707.908579236,5022438.8611067
NAT-10,69150,44,2273,0.0714589188798149,337577.3438,5027708,337127.841905541,5028152.7606564
NAT-2,69150,45,2273,0.0799924955968408,337878.25,5027308.5,337127.841905541,5028152.7606564
NAT-6,69150,46,2273,0.0718243711041014,337405.6563,5026972,337127.841905541,5028152.7606564
NAT-7,69150,47,2273,0.0794846918860977,338364.5,5028036,337127.841905541,5028152.7606564
NAT-9,69150,48,2273,0.073363981212316,337702.9688,5027617,337127.841905541,5028152.7606564
NAT-11,69150,49,2273,0.063664771510369,338428.4688,5027688.5,337127.841905541,5028152.7606564
NAT-10,69151,44,2274,0.0796252215707461,337577.3438,5027708,336274.002720888,5028132.52164696
NAT-2,69151,45,2274,0.081963972141595,337878.25,5027308.5,336274.002720888,5028132.52164696
NAT-6,69151,46,2274,0.069956158792136,337405.6563,5026972,336274.002720888,5028132.52164696
NAT-9,69151,48,2274,0.0791953162256215,337702.9688,5027617,336274.002720888,5028132.52164696
NAT-10,69152,44,2275,0.109213788054791,337577.3438,5027708,336444.083255855,5027264.40993312
NAT-2,69152,45,2275,0.109864202072565,337878.25,5027308.5,336444.083255855,5027264.40993312
NAT-6,69152,46,2275,0.095670909618744,337405.6563,5026972,336444.083255855,5027264.40993312
NAT-9,69152,48,2275,0.108204676180055,337702.9688,5027617,336444.083255855,5027264.40993312
NAT-10,69154,44,2276,0.0765519299136498,337577.3438,5027708,336739.724350186,5028592.28860488
NAT-2,69154,45,2276,0.0806262895629023,337878.25,5027308.5,336739.724350186,5028592.28860488
NAT-6,69154,46,2276,0.0705106819837705,337405.6563,5026972,336739.724350186,5028592.28860488
NAT-7,69154,47,2276,0.0782160648497436,338364.5,5028036,336739.724350186,5028592.28860488
NAT-9,69154,48,2276,0.0766899452934541,337702.9688,5027617,336739.724350186,5028592.28860488
NAT-11,69154,49,2276,0.0618299204287112,338428.4688,5027688.5,336739.724350186,5028592.28860488
SWF-1220,69165,40,2279,0.0348942739964027,332384.92576937,5030790.98197647,333891.55716156,5030472.33002902
NAT-10,69176,44,2281,0.0967016417018708,337577.3438,5027708,336643.950590475,5028321.43977228
NAT-2,69176,45,2281,0.100684566100015,337878.25,5027308.5,336643.950590475,5028321.43977228
NAT-6,69176,46,2281,0.0901230112623721,337405.6563,5026972,336643.950590475,5028321.43977228
NAT-7,69176,47,2281,0.0990926523908592,338364.5,5028036,336643.950590475,5028321.43977228
NAT-9,69176,48,2281,0.096842064475114,337702.9688,5027617,336643.950590475,5028321.43977228
NAT-11,69176,49,2281,0.0825243534075646,338428.4688,5027688.5,336643.950590475,5028321.43977228
NAT-10,69177,44,2282,0.0765107947347176,337577.3438,5027708,336906.580055602,5028624.22381988
NAT-2,69177,45,2282,0.0809527015097683,337878.25,5027308.5,336906.580055602,5028624.22381988
NAT-6,69177,46,2282,0.0714319644060035,337405.6563,5026972,336906.580055602,5028624.22381988
NAT-7,69177,47,2282,0.0778334707372059,338364.5,5028036,336906.580055602,5028624.22381988
NAT-9,69177,48,2282,0.0767383064479123,337702.9688,5027617,336906.580055602,5028624.22381988
NAT-11,69177,49,2282,0.0617225834523287,338428.4688,5027688.5,336906.580055602,5028624.22381988
SWF-1220,69179,40,2283,0.0450669459323864,332384.92576937,5030790.98197647,334238.787758514,5030349.12533588
NAT-3,69182,43,2284,0.167520729237278,355301.4688,4989989,353633.529387097,4990875.18193063
SWF-1808,69276,28,2288,0.0211261434398557,375576.215820846,5010519.53521363,373701.147733334,5011016.32373333
SWF-1809,69276,29,2288,0.0212516760287807,375628.191623315,5010576.79681635,373701.147733334,5011016.32373333
SWF-1610,69283,4,2289,0.038070814611091,371757.270239456,5023855.79424707,370974.454564686,5022503.12804025
NAT-1,69284,27,2290,0.106224702048928,348369.7813,5022168,346735.676500544,5022552.12865194
SWF-1204,69319,32,2294,0.0271845289913364,351251.890265503,5022682.43999134,352345.988199954,5023802.74680615
NAT-10,69335,44,2295,0.0860321234342229,337577.3438,5027708,339072.840904269,5026447.11017612
NAT-2,69335,45,2295,0.0834254530380021,337878.25,5027308.5,339072.840904269,5026447.11017612
NAT-6,69335,46,2295,0.0737515490116463,337405.6563,5026972,339072.840904269,5026447.11017612
NAT-7,69335,47,2295,0.0802993990611896,338364.5,5028036,339072.840904269,5026447.11017612
NAT-9,69335,48,2295,0.0840060102195333,337702.9688,5027617,339072.840904269,5026447.11017612
NAT-11,69335,49,2295,0.0601268407202452,338428.4688,5027688.5,339072.840904269,5026447.11017612
SWF-1621,69349,5,2297,0.0175706139774359,373231.347809471,5023056.94940913,374187.300604495,5023861.49832335
SWF-1234,69377,9,2300,0.137292557584073,350185.486214851,5025046.26560361,350972.490801742,5026288.14762358
SWF-1235,69377,10,2300,0.136960195461925,350039.691707927,5025166.35370932,350972.490801742,5026288.14762358
NAT-3,69382,43,2302,0.0492081989815057,355301.4688,4989989,354186.573469055,4989545.89244533
SWF-1621,69385,5,2303,0.209091669775585,373231.347809471,5023056.94940913,373879.611257152,5022205.38074709
SWF-1227,69389,8,2304,0.0174856124891607,348925.700655014,5024380.53027199,347476.568394275,5023119.96403407
SWF-1228,69389,26,2304,0.0191413743420562,349066.788361716,5022696.74379202,347476.568394275,5023119.96403407
NAT-1,69389,27,2304,0.0444916960109515,348369.7813,5022168,347476.568394275,5023119.96403407
SWF-1221,69403,25,2306,0.0752236422980685,341406.731597883,5023127.75891249,341602.949765425,5024691.31622579
SWF-1914,69423,23,2307,0.00803884356743258,387185.069872237,5037170.43847948,387313.975991494,5036587.8195212
NAT-10,69430,44,2308,0.118424107102968,337577.3438,5027708,338724.843749023,5027145.17687054
NAT-2,69430,45,2308,0.114132254784149,337878.25,5027308.5,338724.843749023,5027145.17687054
NAT-6,69430,46,2308,0.109167422389301,337405.6563,5026972,338724.843749023,5027145.17687054
NAT-7,69430,47,2308,0.109311390890078,338364.5,5028036,338724.843749023,5027145.17687054
NAT-9,69430,48,2308,0.115839159407295,337702.9688,5027617,338724.843749023,5027145.17687054
NAT-11,69430,49,2308,0.0853020155330335,338428.4688,5027688.5,338724.843749023,5027145.17687054
SWF-1621,69432,5,2309,0.146587876546596,373231.347809471,5023056.94940913,372402.446284131,5021484.49970426
SWF-1621,69433,5,2310,0.215284758846411,373231.347809471,5023056.94940913,372407.357192085,5021568.26115946
NAT-2,69461,45,2312,0.0853095914729111,337878.25,5027308.5,339634.626158785,5027024.39125476
NAT-7,69461,47,2312,0.0799158839758995,338364.5,5028036,339634.626158785,5027024.39125476
NAT-11,69461,49,2312,0.0601372488277151,338428.4688,5027688.5,339634.626158785,5027024.39125476
SWF-1621,69465,5,2314,0.193002717992951,373231.347809471,5023056.94940913,374529.910029158,5022790.3791396
SWF-1621,69466,5,2315,0.0842502262643007,373231.347809471,5023056.94940913,373757.526398423,5023211.4026307
NAT-3,69472,43,2317,0.0624805509390094,355301.4688,4989989,356108.46878951,4989486.73604384
NAT-3,69474,43,2318,0.0681029170266992,355301.4688,4989989,353307.417727959,4989836.7531357
NAT-3,69476,43,2319,0.12508118890744,355301.4688,4989989,354086.154140043,4990249.2453586
NAT-3,69504,43,2322,0.0369584328104025,355301.4688,4989989,354312.607603357,4988938.04178049
NAT-3,69516,43,2323,0.0850243014999638,355301.4688,4989989,355467.540964693,4991766.24875573
SWF-1312,69525,15,2324,0.0413388436491398,349409.529477995,5013212.92964156,348475.638605534,5011604.58024374
NAT-10,69594,44,2328,0.0750148197275567,337577.3438,5027708,337388.738939991,5029458.82303685
NAT-7,69594,47,2328,0.0698636385073749,338364.5,5028036,337388.738939991,5029458.82303685
NAT-9,69594,48,2328,0.0740355584923153,337702.9688,5027617,337388.738939991,5029458.82303685
NAT-10,69627,44,2331,0.0746289324015741,337577.3438,5027708,337606.797807204,5028943.64725964
NAT-2,69627,45,2331,0.0767985152322635,337878.25,5027308.5,337606.797807204,5028943.64725964
NAT-6,69627,46,2331,0.0682264517768759,337405.6563,5026972,337606.797807204,5028943.64725964
NAT-7,69627,47,2331,0.068742749913695,338364.5,5028036,337606.797807204,5028943.64725964
NAT-9,69627,48,2331,0.0738170066063352,337702.9688,5027617,337606.797807204,5028943.64725964
NAT-11,69627,49,2331,0.0534156949869458,338428.4688,5027688.5,337606.797807204,5028943.64725964
SWF-1220,69634,40,2332,0.0460066556518679,332384.92576937,5030790.98197647,333704.773749689,5029962.94577496
SWF-1228,69661,26,2333,0.0428158784732951,349066.788361716,5022696.74379202,347587.628676886,5022580.1759185
NAT-1,69661,27,2333,0.0638284726719479,348369.7813,5022168,347587.628676886,5022580.1759185
NAT-10,69665,44,2334,0.167087024366654,337577.3438,5027708,338024.08541122,5026317.05095022
NAT-2,69665,45,2334,0.163533183415763,337878.25,5027308.5,338024.08541122,5026317.05095022
NAT-6,69665,46,2334,0.145214222886088,337405.6563,5026972,338024.08541122,5026317.05095022
NAT-7,69665,47,2334,0.166630805083769,338364.5,5028036,338024.08541122,5026317.05095022
NAT-9,69665,48,2334,0.164951708044454,337702.9688,5027617,338024.08541122,5026317.05095022
NAT-11,69665,49,2334,0.147863251250765,338428.4688,5027688.5,338024.08541122,5026317.05095022
NAT-3,69762,43,2337,0.117091042323746,355301.4688,4989989,356059.706833333,4991798.3177
TIM-2,69773,13,2338,0.0296036582200557,348305.5,5014568.5,346496.80002149,5015336.14012857
NAT-3,69788,43,2340,0.044498540353066,355301.4688,4989989,355051.994243557,4988686.56352486
SWF-1802,69812,24,2342,0.222798374143507,375777.532330408,5014557.25790541,374751.928635926,5015545.96864588
SWF-1802,69831,24,2344,0.0148092774047276,375777.532330408,5014557.25790541,376399.2092889,5013958.63238834
SWF-1312,69832,15,2345,0.0412505222802519,349409.529477995,5013212.92964156,348882.710509276,5011836.60251218
SWF-1312,69834,15,2346,0.181032713462072,349409.529477995,5013212.92964156,347572.196417541,5012544.84647268
SWF-1310,69839,12,2347,0.0486852266578585,348435.742331743,5014655.29181007,348609.409886588,5016324.04167369
TIM-2,69839,13,2347,0.0485786040851443,348305.5,5014568.5,348609.409886588,5016324.04167369
