Point1,Point2,X1,Y1,X2,Y2
SWF-1428,SWF-1428,361627.192658303,5014807.79241731,361627.192658303,5014807.79241731
SWF-1444,SWF-1428,,,361627.192658303,5014807.79241731
SWF-1808,58894,375576.215820846,5010519.53521363,375805.287976616,5011385.19500414
SWF-1809,58894,375628.191623315,5010576.79681635,375805.287976616,5011385.19500414
SWF-1808,58948,375576.215820846,5010519.53521363,375264.688049548,5011601.73193411
SWF-1809,58948,375628.191623315,5010576.79681635,375264.688049548,5011601.73193411
SWF-1802,59515,375777.532330408,5014557.25790541,375289.485560462,5014143.46538824
SWF-1802,59528,375777.532330408,5014557.25790541,377069.813605206,5014463.64999378
SWF-1802,59530,375777.532330408,5014557.25790541,375776.730421678,5014561.09141465
SWF-1802,59531,375777.532330408,5014557.25790541,377142.373269076,5014548.3550128
SWF-1310,59666,348435.742331743,5014655.29181007,350276.79903669,5014508.90546721
TIM-2,59666,,,350276.79903669,5014508.90546721
SWF-1311,59666,348591.415239137,5014838.62241878,350276.79903669,5014508.90546721
SWF-1312,59666,349409.529477995,5013212.92964156,350276.79903669,5014508.90546721
SWF-1314,59666,350897.473348669,5014427.14439923,350276.79903669,5014508.90546721
SWF-1320,59666,350743.942441377,5015037.25262821,350276.79903669,5014508.90546721
SWF-1325,59666,351779.64759057,5015044.85782857,350276.79903669,5014508.90546721
SWF-1802,59667,375777.532330408,5014557.25790541,376273.957805984,5014580.12284732
SWF-1310,59668,348435.742331743,5014655.29181007,348481.71541698,5014598.73019384
TIM-2,59668,,,348481.71541698,5014598.73019384
SWF-1311,59668,348591.415239137,5014838.62241878,348481.71541698,5014598.73019384
SWF-1312,59668,349409.529477995,5013212.92964156,348481.71541698,5014598.73019384
SWF-1310,59669,348435.742331743,5014655.29181007,350384.294605157,5014604.04259312
SWF-1311,59669,348591.415239137,5014838.62241878,350384.294605157,5014604.04259312
SWF-1312,59669,349409.529477995,5013212.92964156,350384.294605157,5014604.04259312
SWF-1314,59669,350897.473348669,5014427.14439923,350384.294605157,5014604.04259312
SWF-1320,59669,350743.942441377,5015037.25262821,350384.294605157,5014604.04259312
SWF-1325,59669,351779.64759057,5015044.85782857,350384.294605157,5014604.04259312
SWF-1347,59669,351239.058964893,5016427.79519426,350384.294605157,5014604.04259312
SWF-1310,59670,348435.742331743,5014655.29181007,348308.832240404,5014620.28639973
TIM-2,59670,,,348308.832240404,5014620.28639973
SWF-1311,59670,348591.415239137,5014838.62241878,348308.832240404,5014620.28639973
SWF-1312,59670,349409.529477995,5013212.92964156,348308.832240404,5014620.28639973
SWF-1802,59687,375777.532330408,5014557.25790541,376873.712901572,5014912.80127321
SWF-1306,59688,352812.866039645,5016413.9862936,351717.440758435,5015019.60354842
SWF-1314,59688,350897.473348669,5014427.14439923,351717.440758435,5015019.60354842
SWF-1320,59688,350743.942441377,5015037.25262821,351717.440758435,5015019.60354842
SWF-1325,59688,351779.64759057,5015044.85782857,351717.440758435,5015019.60354842
SWF-1347,59688,351239.058964893,5016427.79519426,351717.440758435,5015019.60354842
SWF-1352,59688,353632.026778553,5015481.1864493,351717.440758435,5015019.60354842
SWF-1428,59689,361627.192658303,5014807.79241731,360248.342986165,5015093.59390486
SWF-1444,59689,,,360248.342986165,5015093.59390486
SWF-1215,59692,349705.553992055,5023902.60364929,348960.618147458,5022631.95053242
SWF-1227,59692,348925.700655014,5024380.53027199,348960.618147458,5022631.95053242
SWF-1228,59692,349066.788361716,5022696.74379202,348960.618147458,5022631.95053242
SWF-1236,59692,349286.87787217,5024160.80056156,348960.618147458,5022631.95053242
NAT-1,59692,,,348960.618147458,5022631.95053242
SWF-1215,59695,349705.553992055,5023902.60364929,349046.645804011,5022708.78851058
SWF-1227,59695,348925.700655014,5024380.53027199,349046.645804011,5022708.78851058
SWF-1228,59695,349066.788361716,5022696.74379202,349046.645804011,5022708.78851058
SWF-1236,59695,349286.87787217,5024160.80056156,349046.645804011,5022708.78851058
NAT-1,59695,,,349046.645804011,5022708.78851058
SWF-1215,59699,349705.553992055,5023902.60364929,348102.712524656,5023757.27911981
SWF-1227,59699,348925.700655014,5024380.53027199,348102.712524656,5023757.27911981
SWF-1228,59699,349066.788361716,5022696.74379202,348102.712524656,5023757.27911981
SWF-1236,59699,349286.87787217,5024160.80056156,348102.712524656,5023757.27911981
NAT-1,59699,,,348102.712524656,5023757.27911981
SWF-1204,59700,351251.890265503,5022682.43999134,349878.66469702,5023813.61578289
SWF-1215,59700,349705.553992055,5023902.60364929,349878.66469702,5023813.61578289
SWF-1227,59700,348925.700655014,5024380.53027199,349878.66469702,5023813.61578289
SWF-1228,59700,349066.788361716,5022696.74379202,349878.66469702,5023813.61578289
SWF-1234,59700,350185.486214851,5025046.26560361,349878.66469702,5023813.61578289
SWF-1235,59700,350039.691707927,5025166.35370932,349878.66469702,5023813.61578289
SWF-1236,59700,349286.87787217,5024160.80056156,349878.66469702,5023813.61578289
SWF-1610,59701,371757.270239456,5023855.79424707,371780.287215885,5023824.65971419
SWF-1621,59701,373231.347809471,5023056.94940913,371780.287215885,5023824.65971419
SWF-1310,59723,348435.742331743,5014655.29181007,350453.11588099,5014652.29067958
SWF-1311,59723,348591.415239137,5014838.62241878,350453.11588099,5014652.29067958
SWF-1312,59723,349409.529477995,5013212.92964156,350453.11588099,5014652.29067958
SWF-1314,59723,350897.473348669,5014427.14439923,350453.11588099,5014652.29067958
SWF-1320,59723,350743.942441377,5015037.25262821,350453.11588099,5014652.29067958
SWF-1325,59723,351779.64759057,5015044.85782857,350453.11588099,5014652.29067958
SWF-1347,59723,351239.058964893,5016427.79519426,350453.11588099,5014652.29067958
SWF-1310,59724,348435.742331743,5014655.29181007,350028.794536783,5014670.13347732
TIM-2,59724,,,350028.794536783,5014670.13347732
SWF-1311,59724,348591.415239137,5014838.62241878,350028.794536783,5014670.13347732
SWF-1312,59724,349409.529477995,5013212.92964156,350028.794536783,5014670.13347732
SWF-1314,59724,350897.473348669,5014427.14439923,350028.794536783,5014670.13347732
SWF-1320,59724,350743.942441377,5015037.25262821,350028.794536783,5014670.13347732
SWF-1325,59724,351779.64759057,5015044.85782857,350028.794536783,5014670.13347732
SWF-1310,59725,348435.742331743,5014655.29181007,350149.335906672,5014673.64633755
TIM-2,59725,,,350149.335906672,5014673.64633755
SWF-1311,59725,348591.415239137,5014838.62241878,350149.335906672,5014673.64633755
SWF-1312,59725,349409.529477995,5013212.92964156,350149.335906672,5014673.64633755
SWF-1314,59725,350897.473348669,5014427.14439923,350149.335906672,5014673.64633755
SWF-1320,59725,350743.942441377,5015037.25262821,350149.335906672,5014673.64633755
SWF-1325,59725,351779.64759057,5015044.85782857,350149.335906672,5014673.64633755
SWF-1802,59726,375777.532330408,5014557.25790541,376082.291341709,5014636.01763693
SWF-1215,59761,349705.553992055,5023902.60364929,348946.956219277,5024314.94200103
SWF-1227,59761,348925.700655014,5024380.53027199,348946.956219277,5024314.94200103
SWF-1228,59761,349066.788361716,5022696.74379202,348946.956219277,5024314.94200103
SWF-1234,59761,350185.486214851,5025046.26560361,348946.956219277,5024314.94200103
SWF-1235,59761,350039.691707927,5025166.35370932,348946.956219277,5024314.94200103
SWF-1236,59761,349286.87787217,5024160.80056156,348946.956219277,5024314.94200103
SWF-1215,59767,349705.553992055,5023902.60364929,348379.858385003,5024609.37873951
SWF-1227,59767,348925.700655014,5024380.53027199,348379.858385003,5024609.37873951
SWF-1234,59767,350185.486214851,5025046.26560361,348379.858385003,5024609.37873951
SWF-1235,59767,350039.691707927,5025166.35370932,348379.858385003,5024609.37873951
SWF-1236,59767,349286.87787217,5024160.80056156,348379.858385003,5024609.37873951
SWF-1802,59795,375777.532330408,5014557.25790541,375018.926122183,5013376.38163167
SWF-1802,59796,375777.532330408,5014557.25790541,375145.711980763,5013414.13407532
SWF-1428,59798,361627.192658303,5014807.79241731,361340.58819342,5013402.52148318
SWF-1444,59798,,,361340.58819342,5013402.52148318
SWF-1802,59803,375777.532330408,5014557.25790541,376526.910645581,5013544.87765629
SWF-1802,59804,375777.532330408,5014557.25790541,375281.886693918,5013555.56288973
SWF-1802,59805,375777.532330408,5014557.25790541,374363.526814841,5013659.23539796
SWF-1310,59818,348435.742331743,5014655.29181007,347694.888722351,5013295.22808946
TIM-2,59818,,,347694.888722351,5013295.22808946
SWF-1311,59818,348591.415239137,5014838.62241878,347694.888722351,5013295.22808946
SWF-1312,59818,349409.529477995,5013212.92964156,347694.888722351,5013295.22808946
SWF-1310,59819,348435.742331743,5014655.29181007,347734.339811219,5013312.94849702
TIM-2,59819,,,347734.339811219,5013312.94849702
SWF-1311,59819,348591.415239137,5014838.62241878,347734.339811219,5013312.94849702
SWF-1312,59819,349409.529477995,5013212.92964156,347734.339811219,5013312.94849702
SWF-1215,59822,349705.553992055,5023902.60364929,349245.463825119,5024188.71731254
SWF-1227,59822,348925.700655014,5024380.53027199,349245.463825119,5024188.71731254
SWF-1228,59822,349066.788361716,5022696.74379202,349245.463825119,5024188.71731254
SWF-1234,59822,350185.486214851,5025046.26560361,349245.463825119,5024188.71731254
SWF-1235,59822,350039.691707927,5025166.35370932,349245.463825119,5024188.71731254
SWF-1236,59822,349286.87787217,5024160.80056156,349245.463825119,5024188.71731254
SWF-1215,59827,349705.553992055,5023902.60364929,349994.151886272,5025128.052489
SWF-1227,59827,348925.700655014,5024380.53027199,349994.151886272,5025128.052489
SWF-1234,59827,350185.486214851,5025046.26560361,349994.151886272,5025128.052489
SWF-1235,59827,350039.691707927,5025166.35370932,349994.151886272,5025128.052489
SWF-1236,59827,349286.87787217,5024160.80056156,349994.151886272,5025128.052489
SWF-1610,59829,371757.270239456,5023855.79424707,370341.333996432,5025191.13591491
SWF-1616,59829,371215.774413737,5025865.03744251,370341.333996432,5025191.13591491
SWF-1802,59857,375777.532330408,5014557.25790541,374551.66917004,5013008.71522085
SWF-1802,59861,375777.532330408,5014557.25790541,374738.275788109,5013127.97216416
SWF-1808,60001,375576.215820846,5010519.53521363,377231.669226133,5011052.71699122
SWF-1809,60001,375628.191623315,5010576.79681635,377231.669226133,5011052.71699122
SWF-1209,60020,349211.369268583,5019187.08442532,347311.632068366,5018506.56579108
SWF-1253,60020,349221.790069078,5017815.78826019,347311.632068366,5018506.56579108
SWF-1802,60147,375777.532330408,5014557.25790541,374565.697207942,5013149.84398234
SWF-1808,60280,375576.215820846,5010519.53521363,377269.863948808,5010755.05866518
SWF-1809,60280,375628.191623315,5010576.79681635,377269.863948808,5010755.05866518
SWF-1808,60281,375576.215820846,5010519.53521363,377028.056316895,5010931.38052283
SWF-1809,60281,375628.191623315,5010576.79681635,377028.056316895,5010931.38052283
SWF-1207,60306,349758.002494547,5019065.37041954,349949.737355463,5018518.01707057
SWF-1208,60306,349953.910503852,5018864.50641,349949.737355463,5018518.01707057
SWF-1209,60306,349211.369268583,5019187.08442532,349949.737355463,5018518.01707057
SWF-1253,60306,349221.790069078,5017815.78826019,349949.737355463,5018518.01707057
SWF-1316,60306,350370.871223657,5017808.40845983,349949.737355463,5018518.01707057
NAT-3,60352,,,355366.404834678,4989269.7954496
SWF-1808,60356,375576.215820846,5010519.53521363,376685.473977718,5010094.50640169
SWF-1809,60356,375628.191623315,5010576.79681635,376685.473977718,5010094.50640169
SWF-1808,60418,375576.215820846,5010519.53521363,376853.767323755,5011684.34245815
SWF-1809,60418,375628.191623315,5010576.79681635,376853.767323755,5011684.34245815
SWF-1802,60497,375777.532330408,5014557.25790541,376655.310070114,5013708.6603987
SWF-1802,60502,375777.532330408,5014557.25790541,377009.981417188,5014065.32051994
SWF-1444,60551,,,360392.706896242,5012367.11691154
SWF-1802,60578,375777.532330408,5014557.25790541,376849.440206951,5014687.93035159
SWF-1802,60580,375777.532330408,5014557.25790541,377387.695303707,5014244.70640822
SWF-1802,60581,375777.532330408,5014557.25790541,377158.825231339,5014321.66470393
SWF-1312,60583,349409.529477995,5013212.92964156,350917.239325755,5014351.35017191
SWF-1314,60583,350897.473348669,5014427.14439923,350917.239325755,5014351.35017191
SWF-1320,60583,350743.942441377,5015037.25262821,350917.239325755,5014351.35017191
SWF-1325,60583,351779.64759057,5015044.85782857,350917.239325755,5014351.35017191
SWF-1610,60643,371757.270239456,5023855.79424707,373190.069559745,5022996.09625142
SWF-1621,60643,373231.347809471,5023056.94940913,373190.069559745,5022996.09625142
SWF-1204,60651,351251.890265503,5022682.43999134,351297.703166752,5023240.52961449
SWF-1215,60651,349705.553992055,5023902.60364929,351297.703166752,5023240.52961449
NAT-10,60734,,,336497.996947222,5029215.1199269
SWF-1802,60741,375777.532330408,5014557.25790541,375660.518807458,5013797.36773543
SWF-1802,60744,375777.532330408,5014557.25790541,375301.906862132,5013795.73959103
SWF-1802,60753,375777.532330408,5014557.25790541,376160.15701732,5015797.23741301
SWF-1310,60754,348435.742331743,5014655.29181007,347065.567945372,5015730.49618765
TIM-2,60754,,,347065.567945372,5015730.49618765
SWF-1311,60754,348591.415239137,5014838.62241878,347065.567945372,5015730.49618765
SWF-1802,60755,375777.532330408,5014557.25790541,377230.44590191,5015871.06889272
SWF-1439,60757,360442.252602021,5017305.57203595,359424.792481556,5016216.98572635
SWF-1306,60761,352812.866039645,5016413.9862936,352845.217061562,5016357.28372656
SWF-1325,60761,351779.64759057,5015044.85782857,352845.217061562,5016357.28372656
SWF-1347,60761,351239.058964893,5016427.79519426,352845.217061562,5016357.28372656
SWF-1352,60761,353632.026778553,5015481.1864493,352845.217061562,5016357.28372656
SWF-1306,60795,352812.866039645,5016413.9862936,351202.214319697,5016399.59308238
SWF-1316,60795,350370.871223657,5017808.40845983,351202.214319697,5016399.59308238
SWF-1320,60795,350743.942441377,5015037.25262821,351202.214319697,5016399.59308238
SWF-1325,60795,351779.64759057,5015044.85782857,351202.214319697,5016399.59308238
SWF-1347,60795,351239.058964893,5016427.79519426,351202.214319697,5016399.59308238
SWF-1610,60848,371757.270239456,5023855.79424707,370768.209286129,5024295.96608313
SWF-1616,60848,371215.774413737,5025865.03744251,370768.209286129,5024295.96608313
SWF-1221,60849,341406.731597883,5023127.75891249,342568.642912357,5024386.41275322
SWF-1802,60852,375777.532330408,5014557.25790541,376344.3524252,5015270.04819155
SWF-1439,60875,360442.252602021,5017305.57203595,360340.699988155,5016910.24398321
SWF-1253,60876,349221.790069078,5017815.78826019,350591.327702439,5016897.403288
SWF-1316,60876,350370.871223657,5017808.40845983,350591.327702439,5016897.403288
SWF-1320,60876,350743.942441377,5015037.25262821,350591.327702439,5016897.403288
SWF-1347,60876,351239.058964893,5016427.79519426,350591.327702439,5016897.403288
SWF-1306,60877,352812.866039645,5016413.9862936,351641.543461929,5016930.58964559
SWF-1316,60877,350370.871223657,5017808.40845983,351641.543461929,5016930.58964559
SWF-1325,60877,351779.64759057,5015044.85782857,351641.543461929,5016930.58964559
SWF-1347,60877,351239.058964893,5016427.79519426,351641.543461929,5016930.58964559
SWF-1439,60878,360442.252602021,5017305.57203595,360379.778558628,5017003.6298004
SWF-1253,60881,349221.790069078,5017815.78826019,348006.179399787,5017084.8091039
SWF-1610,60883,371757.270239456,5023855.79424707,370623.908476871,5024541.36313081
SWF-1616,60883,371215.774413737,5025865.03744251,370623.908476871,5024541.36313081
SWF-1215,60885,349705.553992055,5023902.60364929,350524.74800468,5024652.67161841
SWF-1227,60885,348925.700655014,5024380.53027199,350524.74800468,5024652.67161841
SWF-1234,60885,350185.486214851,5025046.26560361,350524.74800468,5024652.67161841
SWF-1235,60885,350039.691707927,5025166.35370932,350524.74800468,5024652.67161841
SWF-1236,60885,349286.87787217,5024160.80056156,350524.74800468,5024652.67161841
SWF-1207,60887,349758.002494547,5019065.37041954,349996.205861034,5018840.06629323
SWF-1208,60887,349953.910503852,5018864.50641,349996.205861034,5018840.06629323
SWF-1209,60887,349211.369268583,5019187.08442532,349996.205861034,5018840.06629323
SWF-1253,60887,349221.790069078,5017815.78826019,349996.205861034,5018840.06629323
SWF-1316,60887,350370.871223657,5017808.40845983,349996.205861034,5018840.06629323
SWF-1314,60895,350897.473348669,5014427.14439923,350784.289559307,5015188.88983232
SWF-1320,60895,350743.942441377,5015037.25262821,350784.289559307,5015188.88983232
SWF-1325,60895,351779.64759057,5015044.85782857,350784.289559307,5015188.88983232
SWF-1347,60895,351239.058964893,5016427.79519426,350784.289559307,5015188.88983232
SWF-1310,60899,348435.742331743,5014655.29181007,346833.31986176,5015555.89457286
TIM-2,60899,,,346833.31986176,5015555.89457286
SWF-1311,60899,348591.415239137,5014838.62241878,346833.31986176,5015555.89457286
SWF-1802,60908,375777.532330408,5014557.25790541,375974.023051727,5015959.08583156
SWF-1802,60911,375777.532330408,5014557.25790541,376620.255455808,5016133.98070803
SWF-1215,60930,349705.553992055,5023902.60364929,350191.690101271,5024976.32949202
SWF-1227,60930,348925.700655014,5024380.53027199,350191.690101271,5024976.32949202
SWF-1234,60930,350185.486214851,5025046.26560361,350191.690101271,5024976.32949202
SWF-1235,60930,350039.691707927,5025166.35370932,350191.690101271,5024976.32949202
SWF-1236,60930,349286.87787217,5024160.80056156,350191.690101271,5024976.32949202
SWF-1802,60969,375777.532330408,5014557.25790541,376686.653030217,5016214.33322337
SWF-1220,61000,332384.92576937,5030790.98197647,334253.592849684,5030597.96034032
SWF-1220,61002,332384.92576937,5030790.98197647,334344.585791402,5030682.67235841
SWF-1310,61144,348435.742331743,5014655.29181007,347431.564346766,5015316.1204209
TIM-2,61144,,,347431.564346766,5015316.1204209
SWF-1311,61144,348591.415239137,5014838.62241878,347431.564346766,5015316.1204209
SWF-1207,61159,349758.002494547,5019065.37041954,349401.150841969,5017515.60588217
SWF-1208,61159,349953.910503852,5018864.50641,349401.150841969,5017515.60588217
SWF-1209,61159,349211.369268583,5019187.08442532,349401.150841969,5017515.60588217
SWF-1253,61159,349221.790069078,5017815.78826019,349401.150841969,5017515.60588217
SWF-1316,61159,350370.871223657,5017808.40845983,349401.150841969,5017515.60588217
SWF-1205,61165,352738.526636114,5020215.27907415,351976.715744685,5019602.51735109
SWF-1206,61165,352065.453704145,5019636.76084668,351976.715744685,5019602.51735109
SWF-1205,61167,352738.526636114,5020215.27907415,350849.960816766,5019777.73605049
SWF-1206,61167,352065.453704145,5019636.76084668,350849.960816766,5019777.73605049
SWF-1207,61167,349758.002494547,5019065.37041954,350849.960816766,5019777.73605049
SWF-1208,61167,349953.910503852,5018864.50641,350849.960816766,5019777.73605049
SWF-1209,61167,349211.369268583,5019187.08442532,350849.960816766,5019777.73605049
SWF-1205,61224,352738.526636114,5020215.27907415,350958.447075328,5020290.64532311
SWF-1206,61224,352065.453704145,5019636.76084668,350958.447075328,5020290.64532311
SWF-1207,61224,349758.002494547,5019065.37041954,350958.447075328,5020290.64532311
SWF-1208,61224,349953.910503852,5018864.50641,350958.447075328,5020290.64532311
SWF-1215,61232,349705.553992055,5023902.60364929,350575.534967651,5025242.68645005
SWF-1227,61232,348925.700655014,5024380.53027199,350575.534967651,5025242.68645005
SWF-1234,61232,350185.486214851,5025046.26560361,350575.534967651,5025242.68645005
SWF-1235,61232,350039.691707927,5025166.35370932,350575.534967651,5025242.68645005
SWF-1236,61232,349286.87787217,5024160.80056156,350575.534967651,5025242.68645005
SWF-1234,61238,350185.486214851,5025046.26560361,351084.712655715,5025505.02891019
SWF-1235,61238,350039.691707927,5025166.35370932,351084.712655715,5025505.02891019
SWF-1127,61283,365215.388828733,5021495.89233498,365246.996416316,5021420.51201395
SWF-1204,61285,351251.890265503,5022682.43999134,350262.195764898,5021525.04647653
SWF-1228,61285,349066.788361716,5022696.74379202,350262.195764898,5021525.04647653
NAT-1,61285,,,350262.195764898,5021525.04647653
NAT-2,61293,,,339038.146765231,5027401.70099538
NAT-6,61293,,,339038.146765231,5027401.70099538
NAT-7,61293,,,339038.146765231,5027401.70099538
NAT-9,61293,,,339038.146765231,5027401.70099538
NAT-10,61293,,,339038.146765231,5027401.70099538
NAT-11,61293,,,339038.146765231,5027401.70099538
SWF-1621,61333,373231.347809471,5023056.94940913,371802.323206179,5021770.13016554
NAT-7,61458,,,337045.952128679,5029224.54279053
NAT-9,61458,,,337045.952128679,5029224.54279053
NAT-10,61458,,,337045.952128679,5029224.54279053
SWF-1204,61487,351251.890265503,5022682.43999134,351460.423323046,5022980.13108913
SWF-1215,61487,349705.553992055,5023902.60364929,351460.423323046,5022980.13108913
SWF-1204,61490,351251.890265503,5022682.43999134,352004.430947201,5023174.3413557
SWF-1204,61491,351251.890265503,5022682.43999134,351809.860152208,5023193.98147813
SWF-1204,61493,351251.890265503,5022682.43999134,351727.195488078,5023296.27957724
SWF-1215,61493,349705.553992055,5023902.60364929,351727.195488078,5023296.27957724
SWF-1215,61535,349705.553992055,5023902.60364929,348488.143564011,5023697.28742936
SWF-1227,61535,348925.700655014,5024380.53027199,348488.143564011,5023697.28742936
SWF-1228,61535,349066.788361716,5022696.74379202,348488.143564011,5023697.28742936
SWF-1236,61535,349286.87787217,5024160.80056156,348488.143564011,5023697.28742936
NAT-1,61535,,,348488.143564011,5023697.28742936
SWF-1215,61541,349705.553992055,5023902.60364929,350395.446859977,5024549.03340082
SWF-1227,61541,348925.700655014,5024380.53027199,350395.446859977,5024549.03340082
SWF-1234,61541,350185.486214851,5025046.26560361,350395.446859977,5024549.03340082
SWF-1235,61541,350039.691707927,5025166.35370932,350395.446859977,5024549.03340082
SWF-1236,61541,349286.87787217,5024160.80056156,350395.446859977,5024549.03340082
SWF-1802,61569,375777.532330408,5014557.25790541,377135.616503606,5015677.79331441
SWF-1802,61570,375777.532330408,5014557.25790541,376280.579664697,5015642.01369195
SWF-1207,62019,349758.002494547,5019065.37041954,350024.980757092,5018912.66682363
SWF-1208,62019,349953.910503852,5018864.50641,350024.980757092,5018912.66682363
SWF-1209,62019,349211.369268583,5019187.08442532,350024.980757092,5018912.66682363
SWF-1253,62019,349221.790069078,5017815.78826019,350024.980757092,5018912.66682363
SWF-1316,62019,350370.871223657,5017808.40845983,350024.980757092,5018912.66682363
SWF-1205,62071,352738.526636114,5020215.27907415,351521.96187064,5019357.23772664
SWF-1206,62071,352065.453704145,5019636.76084668,351521.96187064,5019357.23772664
SWF-1207,62071,349758.002494547,5019065.37041954,351521.96187064,5019357.23772664
SWF-1208,62071,349953.910503852,5018864.50641,351521.96187064,5019357.23772664
SWF-1316,62071,350370.871223657,5017808.40845983,351521.96187064,5019357.23772664
SWF-1205,62073,352738.526636114,5020215.27907415,350986.585560255,5019425.2635849
SWF-1206,62073,352065.453704145,5019636.76084668,350986.585560255,5019425.2635849
SWF-1207,62073,349758.002494547,5019065.37041954,350986.585560255,5019425.2635849
SWF-1208,62073,349953.910503852,5018864.50641,350986.585560255,5019425.2635849
SWF-1209,62073,349211.369268583,5019187.08442532,350986.585560255,5019425.2635849
SWF-1316,62073,350370.871223657,5017808.40845983,350986.585560255,5019425.2635849
SWF-1204,62346,351251.890265503,5022682.43999134,350181.823297635,5022328.4325701
SWF-1215,62346,349705.553992055,5023902.60364929,350181.823297635,5022328.4325701
SWF-1228,62346,349066.788361716,5022696.74379202,350181.823297635,5022328.4325701
NAT-1,62346,,,350181.823297635,5022328.4325701
SWF-1914,62377,387185.069872237,5037170.43847948,387328.291612946,5036611.14677632
SWF-1204,62564,351251.890265503,5022682.43999134,350544.903275792,5023454.42705822
SWF-1215,62564,349705.553992055,5023902.60364929,350544.903275792,5023454.42705822
SWF-1227,62564,348925.700655014,5024380.53027199,350544.903275792,5023454.42705822
