OBJECTID,X,Y,geometry
68859,373220.5283,5014016.129,373220.528285791|5014016.12902489
68860,384781.4347,5014043.536,384781.434736101|5014043.53611973
68861,343920.619,5017184.351,343920.619001237|5017184.35110439
68862,382243.2403,5021915.129,382243.240307032|5021915.12931154
68863,344225.7906,5032828.266,344225.790633333|5032828.26553333
68864,396733.1152,5030486.354,396733.115235931|5030486.35407925
68865,333418.4065,5033481.337,333418.406489725|5033481.33678444
68866,322328.7093,5033548.247,322328.709266666|5033548.24673333
68867,334926.5828,5031058.849,334926.582834318|5031058.84902456
68868,390131.0127,5031106.802,390131.012708933|5031106.80226904
68869,334567.9451,5031170.39,334567.945119844|5031170.39026754
68870,387440.722,5032169.772,387440.722001222|5032169.77171241
68871,378591.0512,5032198.489,378591.051185833|5032198.48888607
68872,340754.1461,5034712.711,340754.146133333|5034712.7112
68873,340651.303,5034721.726,340651.302989817|5034721.72554016
68874,390242.8204,5032856.434,390242.820416742|5032856.43435121
68875,339232.0485,5026915.992,339232.0485|5026915.99213333
68876,384988.5812,5026952.207,384988.581170438|5026952.20687227
68877,347173.3414,5026945.253,347173.341431446|5026945.2534583
68878,335034.2963,5033560.67,335034.296287046|5033560.66951888
68879,339984.9384,5027285.545,339984.938412916|5027285.5447503
68880,339846.6887,5027301.587,339846.688673559|5027301.58705946
68881,385056.4506,5027309.163,385056.4506464|5027309.16328881
68983,355611.132,4993956.058,355611.132041202|4993956.05810975
68984,340135.734,5025317.139,340135.734025998|5025317.13930899
68985,339620.4086,5025438.1,339620.408602791|5025438.10029344
68986,347469.5601,5029552.723,347469.560142863|5029552.72316136
68987,345272.675,4997696.277,345272.675010568|4997696.27670144
68988,372414.8773,4997393.59,372414.877282527|4997393.59025738
68989,378784.5892,5001192.695,378784.589223267|5001192.69500034
68990,351336.1028,5003675.134,351336.102780401|5003675.13351724
68991,378292.7808,5001378.165,378292.780761007|5001378.16465736
68992,360383.9923,5001488.347,360383.992323131|5001488.34660435
68993,361238.9349,5001577.664,361238.934925749|5001577.6638107
68994,351004.4129,5001538.982,351004.412853938|5001538.98237078
68995,365177.7723,5002641.691,365177.772344333|5002641.69140716
68996,375476.8117,5005013.661,375476.811661973|5005013.66056271
68997,351372.4062,5003036.541,351372.406172188|5003036.54142687
68998,343425.8501,5005539.679,343425.850096029|5005539.67916485
68999,382954.7151,5003664.269,382954.715129168|5003664.26865377
69000,372511.6895,5003729.406,372511.689531118|5003729.40570902
69001,364853.0995,5004412.377,364853.099483343|5004412.37702672
69002,376630.7853,5004398.771,376630.78531299|5004398.77118436
69003,377434.8066,5005043.419,377434.80659277|5005043.41949003
69004,367906.2877,5004998.622,367906.287686161|5004998.62170853
69005,375879.7212,5007588.589,375879.721233334|5007588.5892
69006,339394.9854,5006157.006,339394.985436471|5006157.00568338
69007,385414.8865,5006854.607,385414.886497857|5006854.60678728
69008,385362.1599,5006880.784,385362.159923625|5006880.78438321
69009,345386.7484,4998014.611,345386.748407568|4998014.61070342
69010,380238.5252,5018216.45,380238.525241479|5018216.4502035
69011,387653.7878,5008062.529,387653.787792818|5008062.52911606
69012,373682.4214,5008026.102,373682.421448884|5008026.10218581
69013,384310.3286,4999533.688,384310.328550742|4999533.68848815
69014,374357.5583,5008746.876,374357.558271387|5008746.87641132
69015,351385.4453,5008787.639,351385.445281441|5008787.63895312
69016,353761.8387,5000419.498,353761.838701994|5000419.49795725
69017,349562.6594,4998032.632,349562.659373944|4998032.63197412
69018,379936.8169,4998096.851,379936.816862001|4998096.85112373
69019,358587.6952,4998135.93,358587.695207234|4998135.92974933
69020,372305.6998,5001656.634,372305.699789566|5001656.63394392
69021,340858.1479,5007535.623,340858.14794096|5007535.62281361
69022,372306.1238,4998652.902,372306.123837776|4998652.90230243
69023,379346.6334,4998717.883,379346.633351485|4998717.88321507
69024,378786.1648,5001715.475,378786.164755522|5001715.4754413
69025,376121.0847,5024571.667,376121.084686014|5024571.66714297
69026,383441.1789,5024862.47,383441.178866667|5024862.46953334
69027,342978.2189,5002803.939,342978.218898651|5002803.93934277
69028,352124.2803,5003963.192,352124.280266667|5003963.19176667
69029,367784.9836,5006355.353,367784.983566667|5006355.35306667
69030,349750.2492,5004496.362,349750.249161818|5004496.36159697
69031,351691.8546,5004611.218,351691.854566667|5004611.2177
69032,339323.2283,5004660.498,339323.2283|5004660.49836667
69033,343340.9097,5006694.068,343340.90969154|5006694.06783058
69034,347499.9347,5009861.175,347499.934703148|5009861.17537469
69035,381228.4312,5009845.039,381228.431158182|5009845.03852681
69036,348116.8283,5011898.832,348116.828290661|5011898.83230675
69037,374864.3086,5012037.925,374864.3086|5012037.92543333
69038,340658.9351,5005754.51,340658.935085875|5005754.5097034
69039,348086.9575,5005870.188,348086.957533333|5005870.18786667
69040,347339.7204,5006410.079,347339.720433333|5006410.07906667
69041,373721.6719,5021156.97,373721.671892093|5021156.970097
69042,339936.2967,5027345.06,339936.296699695|5027345.05972228
69043,340748.5075,5027395.843,340748.5075|5027395.84326667
69044,339728.9721,5027380.445,339728.972139032|5027380.44500362
69045,346465.6569,5022225.132,346465.656888807|5022225.13198559
69067,357783.4195,5002945.263,357783.419478279|5002945.2630124
69068,352005.7074,5003043.53,352005.707419794|5003043.52959486
69069,351999.9152,5003980.568,351999.915226356|5003980.56830653
69070,341000.0107,5004047.632,341000.010697247|5004047.63227733
69071,389163.4413,5006459.204,389163.441266667|5006459.2042
69072,361094.854,5006195.852,361094.85402413|5006195.85213501
69073,372594.4467,5004656.94,372594.446747916|5004656.93993548
69074,379324.0361,5004566.565,379324.036103992|5004566.56467245
69075,341536.6793,5006986.289,341536.679273804|5006986.28929953
69076,352566.2932,5005290.39,352566.293182062|5005290.39045955
69077,352512.4624,5005317.891,352512.462416365|5005317.89112933
69078,384308.0865,5005154.656,384308.086524396|5005154.65634542
69079,368056.1026,5005914.278,368056.1026|5005914.27763333
69080,384564.1232,5005876.707,384564.123213222|5005876.70668493
69081,342221.1578,5005935.199,342221.157849313|5005935.1994852
69082,388786.7507,5005980.056,388786.75066006|5005980.05589926
69083,341847.8262,5006367.772,341847.826211893|5006367.77180959
69084,388770.8608,5026398.12,388770.860807716|5026398.11959654
69085,331640.0535,5021248.182,331640.053469248|5021248.18153264
69086,381305.6449,5021278.064,381305.644912951|5021278.06352628
69087,373150.9701,5021331.983,373150.97012315|5021331.98332808
69088,381349.5852,5021375.274,381349.5852381|5021375.27356414
69089,375555.5906,5023546.735,375555.590607227|5023546.73465741
69090,379220.8061,4998353.841,379220.806130169|4998353.84082902
69091,379939.1673,4998366.145,379939.167342354|4998366.14516851
69092,360846.7949,5002179.606,360846.794867101|5002179.60572636
69093,380706.938,4999002.738,380706.937989704|4999002.73755013
69094,343593.7342,4999855.484,343593.734227439|4999855.48405508
69095,384537.4754,5000124.403,384537.475405753|5000124.40329604
69096,345283.0058,5001248.265,345283.005790584|5001248.26481966
69097,378375.1591,5001330.933,378375.15914659|5001330.93264292
69098,383138.0428,5004139.981,383138.042758841|5004139.9809887
69099,386365.3023,5023898.541,386365.3023029|5023898.54138315
69100,378519.7397,5023978.564,378519.73967673|5023978.56370343
69101,376162.5211,5023811.104,376162.521095117|5023811.104076
69102,388507.4366,5015847.752,388507.436554701|5015847.75176556
69103,359135.491,5016022.49,359135.491025839|5016022.49025437
69104,341578.3775,5016038.489,341578.377487378|5016038.48879527
69105,335011.7654,5019993.546,335011.7654|5019993.5458
69106,356624.2355,5016768.37,356624.235463767|5016768.37025507
69107,378745.6449,5016793.081,378745.644942952|5016793.08111924
69108,374696.5504,5008994.697,374696.550395924|5008994.69730041
69109,399235.1588,5026162.522,399235.158787007|5026162.52205856
69110,379649.5934,5026106.955,379649.593401251|5026106.95546013
69111,346341.7007,5020818.99,346341.700733932|5020818.99033611
69112,380500.0762,5021415.659,380500.076158599|5021415.65937441
69113,332954.2068,5021431.432,332954.20681756|5021431.43205313
69114,380604.3528,5021360.426,380604.352831565|5021360.42623893
69115,380922.4228,5021452.203,380922.422755261|5021452.2027296
69116,400595.3432,5025814.206,400595.343167473|5025814.20649135
69117,379782.9531,5021607.418,379782.953140688|5021607.41790183
69118,374550.7372,5022331.468,374550.737195245|5022331.4680856
69119,374355.5319,5022386.617,374355.531866667|5022386.61743333
69120,385313.559,5022366.373,385313.559001363|5022366.37324079
69121,371707.9086,5022438.861,371707.908579236|5022438.8611067
69122,381856.2933,5022367.232,381856.293339069|5022367.23192887
69123,382606.5151,5022834.017,382606.515098357|5022834.0167507
69143,323432.3936,5033975.482,323432.393603992|5033975.4821911
69144,379090.8829,5034024.711,379090.882874659|5034024.71146807
69145,325063.0738,5034517.148,325063.073785729|5034517.14847851
69146,325557.4874,5034567.074,325557.487410021|5034567.07414665
69147,330272.3021,5034517.21,330272.302078882|5034517.21011475
69148,337574.4648,5026835.19,337574.464766167|5026835.19015717
69149,340475.2928,5028096.16,340475.292767007|5028096.15988105
69150,337127.8419,5028152.761,337127.841905541|5028152.7606564
69151,336274.0027,5028132.522,336274.002720888|5028132.52164696
69152,336444.0833,5027264.41,336444.083255855|5027264.40993312
69153,394844.6337,5028494.922,394844.633665772|5028494.92244394
69154,336739.7244,5028592.289,336739.724350186|5028592.28860488
69155,351452.1287,5027538.37,351452.128749827|5027538.36970541
69156,340021.8167,5027575.97,340021.816679188|5027575.96971341
69157,336482.0467,5027602.013,336482.046689155|5027602.01328091
69158,324507.0257,5029090.08,324507.025738277|5029090.07974608
69159,400443.6934,5027828.344,400443.693414091|5027828.34409823
69160,346736.2843,5007946.489,346736.284277739|5007946.48934312
69161,378177.6648,5010989.505,378177.664804494|5010989.50492859
69162,326185.8469,5038549.941,326185.846894334|5038549.94107949
69163,326587.3005,5035050.482,326587.300542667|5035050.48199543
69164,335269.488,5035261.709,335269.488033333|5035261.70906667
69165,333891.5572,5030472.33,333891.55716156|5030472.33002902
69166,396426.5642,5030493.078,396426.564208716|5030493.07768594
69167,333712.0423,5030490.727,333712.042289505|5030490.7271733
69168,386896.846,5029101.142,386896.846039163|5029101.14179668
69169,398600.8832,5029080.802,398600.883210775|5029080.80185678
69170,347219.8147,5029650.602,347219.814716378|5029650.60235262
69171,337062.886,5029691.913,337062.885963612|5029691.91280254
69172,335433.7871,5029705.767,335433.787083178|5029705.76666905
69173,377815.7098,5032034.977,377815.709763572|5032034.97744109
69174,335454.0896,5030072.273,335454.089597453|5030072.27319404
69175,387838.5014,5032563.506,387838.501408905|5032563.50614742
69176,336643.9506,5028321.44,336643.950590475|5028321.43977228
69177,336906.5801,5028624.224,336906.580055602|5028624.22381988
69178,380556.5751,5030250.591,380556.575083022|5030250.59089992
69179,334238.7878,5030349.125,334238.787758514|5030349.12533588
69180,334837.633,5030509.344,334837.632964636|5030509.34350224
69181,322982.3936,5035216.783,322982.393626219|5035216.7832226
69182,353633.5294,4990875.182,353633.529387097|4990875.18193063
69183,358272.46,4983680.026,358272.460031531|4983680.02555906
69184,362830.6284,4984781.769,362830.628402154|4984781.7687586
69185,356133.6507,4992220.361,356133.650736524|4992220.36136146
69186,368166.2186,4992311.465,368166.2186|4992311.4649
69187,354430.3584,4986517.963,354430.358392585|4986517.96328446
69188,324041.1733,5034003.356,324041.17334876|5034003.35575619
69189,334078.1258,5034130.972,334078.12575152|5034130.9715454
69190,339693.1886,5027638.11,339693.188591107|5027638.10975806
69191,392461.4742,5034593.332,392461.47421679|5034593.33232992
69192,336165.4307,5017802.516,336165.430710801|5017802.51603237
69193,367459.8438,4992522.9,367459.843797602|4992522.90018282
69194,358110.2403,4994375.744,358110.240291555|4994375.7438029
69195,340433.4308,5014600.457,340433.430762815|5014600.45702763
69196,354325.4622,5018297.466,354325.462202366|5018297.46643853
69197,361922.0836,4991849.839,361922.083599008|4991849.83889013
69198,350222.2623,4991965.443,350222.262304622|4991965.44319789
69199,355918.9302,4992469.777,355918.930165426|4992469.77709907
69224,393518.6021,5042573.447,393518.602100329|5042573.44737356
69225,391881.7451,5042876.551,391881.745141083|5042876.551234
69226,393155.9321,5043043.932,393155.932111703|5043043.93219305
69227,360865.4419,4986285.446,360865.4419|4986285.44563333
69228,354404.0631,4986355.296,354404.063104621|4986355.29602991
69229,360099.3843,4986468.266,360099.384332581|4986468.26589611
69230,357011.044,4986755.906,357011.044023961|4986755.90640492
69231,349438.8118,4991170.869,349438.811792798|4991170.86898763
69232,357821.3766,4987924.615,357821.376591689|4987924.61537237
69233,358262.9725,4987900.09,358262.972461371|4987900.08965271
69234,367008.1792,4988027.945,367008.179244344|4988027.94517509
69235,356065.162,4988084.906,356065.161951648|4988084.90571394
69236,353743.9136,4988918.51,353743.913627483|4988918.5103367
69237,361943.6503,4989016.433,361943.65028458|4989016.43287476
69238,353847.9257,4989100.527,353847.925722771|4989100.52710273
69239,362641.6769,4992117.834,362641.676898926|4992117.8341706
69240,359174.4822,4990187.152,359174.482233895|4990187.15215036
69261,358101.4328,4992537.347,358101.432842709|4992537.34691417
69262,374248.0087,5004888.916,374248.008743389|5004888.91580474
69263,379320.4503,5007309.654,379320.450315704|5007309.65440992
69264,383855.8471,5007411.437,383855.847110226|5007411.43727675
69265,370299.5894,5005398.841,370299.589410923|5005398.84086662
69266,368298.4515,5005425.276,368298.451495542|5005425.27610635
69267,381311.9705,5005497.109,381311.970466667|5005497.10883333
69268,358249.3515,5005528.502,358249.3515|5005528.50203333
69269,355603.321,5006056.065,355603.321017193|5006056.0645974
69270,358191.3061,5006073.92,358191.306126757|5006073.92010971
69271,376140.8411,5006006.104,376140.841115879|5006006.10385228
69272,370024.5014,5006596.029,370024.501356145|5006596.0289107
69273,387067.9164,5008935.05,387067.916378287|5008935.04978824
69274,337466.986,5008993.389,337466.986026224|5008993.38948592
69275,367416.2355,5009049.318,367416.2355|5009049.31826667
69276,373701.1477,5011016.324,373701.147733334|5011016.32373333
69277,373526.6893,5009453.113,373526.689299827|5009453.11290521
69278,345541.7072,5009542.756,345541.707248725|5009542.75554987
69279,349503.4302,5009332.78,349503.430182674|5009332.78045758
69280,377590.773,5011482.668,377590.772954928|5011482.66764747
69281,342629.7542,5010060.977,342629.75415143|5010060.97671633
69282,377740.2757,5022267.977,377740.27570697|5022267.97680489
69283,370974.4546,5022503.128,370974.454564686|5022503.12804025
69284,346735.6765,5022552.129,346735.676500544|5022552.12865194
69301,361570.1842,5005463.005,361570.184246255|5005463.00511645
69302,343361.5261,5005689.444,343361.526113471|5005689.44408539
69303,379398.0825,5007965.336,379398.082505739|5007965.33615752
69304,385480.3234,5006230.605,385480.32335778|5006230.6052686
69305,342448.4871,5006271.629,342448.487083537|5006271.62928161
69306,380522.4659,5021550.5,380522.465871636|5021550.5000368
69307,387984.4624,5021798.747,387984.462443336|5021798.7474233
69308,378489.0365,5022092.874,378489.036533234|5022092.87400045
69309,377567.2944,5022519.336,377567.2944|5022519.33643333
69310,382658.6384,5022526.245,382658.638436362|5022526.24510841
69311,380766.5498,5022470.242,380766.549821005|5022470.24231542
69312,329676.9873,5022463.284,329676.987314267|5022463.28395938
69313,375293.3246,5022880.934,375293.32464977|5022880.93375407
69314,375229.1571,5022907.734,375229.157065726|5022907.73397518
69315,384717.5569,5022978.952,384717.556888163|5022978.95192653
69316,375096.5132,5023442.069,375096.513233333|5023442.0687
69317,375077.0374,5023466.69,375077.037433333|5023466.6902
69318,375054.9368,5023492.248,375054.936844168|5023492.24806675
69319,352345.9882,5023802.747,352345.988199954|5023802.74680615
69320,375652.356,5023791.442,375652.355954061|5023791.44214901
69321,378311.1117,5023765.607,378311.111733959|5023765.60694753
69322,355059.011,5024154.182,355059.01097598|5024154.1819135
69323,353487.1408,5024183.735,353487.140844863|5024183.73493995
69324,383628.5924,5023551.243,383628.592355665|5023551.24344725
69325,388126.4226,5024718.859,388126.422593228|5024718.85878936
69326,380993.8983,5025059.569,380993.898271916|5025059.56943926
69327,387824.048,5025153.193,387824.047974163|5025153.19335587
69328,399915.8473,5025174.748,399915.847266295|5025174.74775523
69329,383947.1812,5025100.342,383947.18116537|5025100.34238479
69330,398038.3254,5025040.478,398038.32538345|5025040.4782778
69331,398596.3657,5025604.552,398596.365677142|5025604.55207564
69332,398018.6078,5026063.25,398018.607775409|5026063.25047627
69333,399437.9612,5026052.993,399437.961235986|5026052.9930302
69334,394279.122,5026370.996,394279.122000892|5026370.99621789
69335,339072.8409,5026447.11,339072.840904269|5026447.11017612
69336,401187.8298,5026474.104,401187.829751142|5026474.10355187
69337,379798.5691,5021075.731,379798.56906809|5021075.73071748
69338,376659.8818,5021205.608,376659.881795636|5021205.6084578
69339,337339.3624,5033740.393,337339.362426947|5033740.39307609
69340,346927.8053,5031685.9,346927.805270889|5031685.90002353
69341,380082.0896,5022893.919,380082.089561515|5022893.91943558
69342,382928.4875,5022999.616,382928.487483315|5022999.61562652
69343,377864.5519,5023022.031,377864.551865305|5023022.03068128
69344,377457.1155,5023138.631,377457.115535122|5023138.63063594
69345,347251.5331,5021738.393,347251.533063174|5021738.39250742
69346,330950.3071,5021761.369,330950.307090245|5021761.36899481
69347,383415.8778,5023505.017,383415.877784308|5023505.01700488
69348,375270.2616,5023864.091,375270.26160642|5023864.09137326
69349,374187.3006,5023861.498,374187.300604495|5023861.49832335
69350,396408.6381,5023635.53,396408.638104231|5023635.52979367
69351,399686.042,5024196.524,399686.041998453|5024196.52447539
69352,353722.6447,5024248.116,353722.6447|5024248.1164
69353,392019.7384,5024316.359,392019.738433333|5024316.35936667
69354,375396.9928,5022842.621,375396.992833978|5022842.62092886
69355,395336.0624,5023235.22,395336.062407773|5023235.22001026
69356,376588.8922,5023299.72,376588.892200874|5023299.71980297
69357,376978.5818,5023199.406,376978.581757304|5023199.40646303
69358,376007.8387,5023299.487,376007.838706349|5023299.48661356
69359,344164.7334,5007063.689,344164.733425682|5007063.68923309
69360,353082.9945,5009320.747,353082.994533333|5009320.74683333
69361,343667.2763,5009501.455,343667.276342251|5009501.45532407
69362,379618.0777,5009592.349,379618.077717129|5009592.34876547
69363,397865.677,5038294.437,397865.676957138|5038294.43667429
69364,397051.8792,5024755.021,397051.879182572|5024755.02115367
69365,382462.4479,5025111.841,382462.447919417|5025111.84144033
69366,399813.3609,5025233.633,399813.360857225|5025233.63297351
69367,340155.6997,5025258.891,340155.699709119|5025258.89142986
69368,342383.0434,5025268.138,342383.043367736|5025268.13842746
69369,339323.5866,5025453.774,339323.58662836|5025453.77414963
69370,400526.9575,5025488.687,400526.957504968|5025488.68743392
69371,398847.9296,5025502.647,398847.929588298|5025502.64725505
69372,341354.3758,5025527.767,341354.3758|5025527.7669
69373,399442.3422,5025540.968,399442.342174666|5025540.96769873
69374,336364.3659,5028900.207,336364.365866666|5028900.207
69375,336007.0554,5028870.823,336007.055387658|5028870.82254679
69376,340058.7397,5026306.961,340058.739747314|5026306.96082761
69377,350972.4908,5026288.148,350972.490801742|5026288.14762358
69378,380068.5298,5008359.816,380068.529765895|5008359.81631611
69379,396689.4246,5037311.318,396689.424631282|5037311.31790639
69380,342543.1989,5036492.759,342543.198858843|5036492.75864784
69381,354382.4577,4989343.787,354382.457747956|4989343.78733564
69382,354186.5735,4989545.892,354186.573469055|4989545.89244533
69383,370100.787,4997658.119,370100.786972525|4997658.11885545
69384,385183.2581,5022290.052,385183.258077564|5022290.05157503
69385,373879.6113,5022205.381,373879.611257152|5022205.38074709
69386,322893.3321,5023926.01,322893.332098914|5023926.00965194
69387,382813.9335,5022640.906,382813.933452499|5022640.90554735
69388,381808.1616,5022632.675,381808.161622312|5022632.67495606
69389,347476.5684,5023119.964,347476.568394275|5023119.96403407
69390,378391.5552,5022746.677,378391.555172417|5022746.67683073
69391,337168.0245,5033695.969,337168.024518114|5033695.9690369
69392,334865.4065,5033742.84,334865.406466667|5033742.83976667
69393,333273.5351,5033725.656,333273.535122997|5033725.65580504
69394,378440.3453,5033794.634,378440.345333333|5033794.63406667
69395,385001.16,5027334.548,385001.159995924|5027334.54784666
69396,356792.1318,5002982.315,356792.131754642|5002982.31492508
69397,353276.6187,5003383.194,353276.618700357|5003383.19357293
69398,353552.9774,4992371.256,353552.977389215|4992371.25566541
69399,369652.5222,4992119.29,369652.522176856|4992119.28965672
69400,342792.7441,5024582.34,342792.744148399|5024582.33968876
69401,384626.0665,5023650.874,384626.066471541|5023650.87436788
69402,392666.2852,5024754.265,392666.285241226|5024754.26453652
69403,341602.9498,5024691.316,341602.949765425|5024691.31622579
69404,340227.3111,5025284.657,340227.311064322|5025284.65653538
69405,340022.055,5025303.767,340022.055041848|5025303.76715313
69406,383572.1372,5025306.935,383572.137206976|5025306.93460966
69407,384849.8941,5024722.181,384849.894134631|5024722.18148953
69408,398563.2068,5025872.559,398563.206823155|5025872.55872525
69409,401213.4248,5026068.635,401213.424810599|5026068.63469942
69410,340229.8286,5037618.074,340229.828569832|5037618.07412446
69411,389264.4344,5039700.415,389264.434396722|5039700.41484747
69412,389655.3424,5040091.292,389655.342425871|5040091.29226619
69413,393824.1521,5041387.485,393824.152073454|5041387.4849527
69414,352011.9901,4993387.344,352011.990141921|4993387.34406497
69415,368293.0712,4993833.854,368293.071193713|4993833.85418396
69416,349476.5066,4992865.268,349476.506600389|4992865.26828566
69417,356230.0631,4986646.627,356230.063104439|4986646.62653529
69418,340405.6342,5034908.268,340405.634234712|5034908.26842673
69419,341912.6412,5034685.186,341912.641156708|5034685.18620221
69420,321799.9581,5035571.811,321799.958065226|5035571.81114574
69421,331072.2116,5035580.517,331072.211558737|5035580.51711193
69422,324025.3295,5035629.138,324025.32946183|5035629.13754532
69423,387313.976,5036587.82,387313.975991494|5036587.8195212
69424,376888.4466,5036777.611,376888.446640226|5036777.61117086
69425,337123.5743,5038515.251,337123.574315561|5038515.25115698
69426,390736.9507,5038741.45,390736.950675666|5038741.44997929
69427,394910.2342,5040373.169,394910.234192743|5040373.16945663
69428,396868.4507,5040633.429,396868.450692299|5040633.42884263
69429,393171.1715,5040852.466,393171.171463024|5040852.46570566
69430,338724.8437,5027145.177,338724.843749023|5027145.17687054
69431,372348.0624,5021173.429,372348.06239302|5021173.42917251
69432,372402.4463,5021484.5,372402.446284131|5021484.49970426
69433,372407.3572,5021568.261,372407.357192085|5021568.26115946
69434,335157.3345,5028610.711,335157.334459767|5028610.71126864
69435,356495.0529,4987795.636,356495.052901619|4987795.63599285
69436,357221.0717,4987798.346,357221.071715669|4987798.34607581
69437,357052.3455,4988754.599,357052.345546479|4988754.59915298
69438,351135.1936,4991687.454,351135.193556051|4991687.45385413
69439,367495.8436,4992087.452,367495.8436|4992087.452
69440,355502.0117,4993203.398,355502.011678097|4993203.397792
69441,354300.037,5004700.731,354300.03700365|5004700.73122396
69442,368345.1005,4994289.411,368345.100466666|4994289.41086667
69443,357055.6971,4994273.73,357055.69713858|4994273.73010195
69444,380261.7195,5010270.035,380261.719454434|5010270.03451572
69445,354542.7267,5001665.555,354542.726714407|5001665.55455486
69446,354722.8474,5001756.27,354722.847443343|5001756.26973111
69447,355404.0283,5001919.584,355404.028274219|5001919.58444957
69448,333524.0398,5035104.554,333524.039844081|5035104.55381056
69449,382540.6993,5004927.148,382540.699309148|5004927.1483879
69450,384114.3626,5005304.473,384114.362640068|5005304.47320668
69451,326263.825,5035709.07,326263.824996597|5035709.07001918
69452,378770.4011,5007256.86,378770.40105306|5007256.86040964
69453,359820.3839,4994681.537,359820.383887673|4994681.53704022
69454,359954.3108,4987031.209,359954.310842863|4987031.20917629
69455,361935.5458,4987850.021,361935.545772547|4987850.02118103
69456,354116.1382,4989479.261,354116.138186464|4989479.26096724
69457,352085.7009,4992889.234,352085.700924593|4992889.234427
69458,354782.7296,4993389.59,354782.729570954|4993389.59010825
69459,360233.1572,4993426.113,360233.15715538|4993426.11346694
69460,323466.3265,5035272.829,323466.32651241|5035272.8292759
69461,339634.6262,5027024.391,339634.626158785|5027024.39125476
69462,339809.3237,5027211.698,339809.323705582|5027211.69780241
69463,378063.0365,5020233.725,378063.036510095|5020233.72478583
69464,331061.9522,5020743.741,331061.952226405|5020743.74132385
69465,374529.91,5022790.379,374529.910029158|5022790.3791396
69466,373757.5264,5023211.403,373757.526398423|5023211.4026307
69467,340523.9841,5025593.84,340523.984083151|5025593.84049538
69468,330603.3294,5034926.59,330603.329446769|5034926.58998839
69469,337863.5398,5027326.026,337863.539760935|5027326.02583791
69470,356012.2241,4983292.781,356012.224134969|4983292.7808886
69471,358232.2679,4983417.048,358232.267932632|4983417.04759764
69472,356108.4688,4989486.736,356108.46878951|4989486.73604384
69473,366624.889,4989712.516,366624.88897357|4989712.51612001
69474,353307.4177,4989836.753,353307.417727959|4989836.7531357
69475,360329.8706,4989903.097,360329.870596765|4989903.09721114
69476,354086.1541,4990249.245,354086.154140043|4990249.2453586
69477,359140.802,4990654.551,359140.802033546|4990654.5510152
69478,366665.9722,4990634.503,366665.9722168|4990634.50310926
69479,356331.7463,4991478.513,356331.746333333|4991478.5129
69480,356655.4668,4986730.49,356655.466779233|4986730.49003019
69481,360321.8824,4988892.673,360321.88239721|4988892.67296147
69482,362964.7013,4988975.573,362964.701310014|4988975.57299854
69483,361069.9018,4989275.126,361069.901821604|4989275.12593826
69484,361131.0233,4989355.75,361131.023284541|4989355.74965146
69485,382188.7807,5013829.566,382188.780715591|5013829.56629497
69486,338700.0753,5014459.137,338700.075288708|5014459.13740778
69487,357339.3028,4992135.87,357339.302816748|4992135.87012013
69488,361672.5376,4993790.33,361672.537625803|4993790.32959748
69489,370065.8902,4993575.451,370065.890205275|4993575.45114977
69490,355053.3883,4993909.638,355053.388277536|4993909.63781495
69491,353109.866,4993879.203,353109.866032762|4993879.20250884
69492,366967.0017,4994171.242,366967.001720749|4994171.24198567
69493,358126.3329,4983245.19,358126.332944664|4983245.18986444
69494,358269.3212,4984333.817,358269.321164502|4984333.81746021
69495,357387.0968,4984762.039,357387.096785288|4984762.03938675
69496,357914.9856,4984851.1,357914.98558851|4984851.09951047
69497,357646.1009,4985103.169,357646.100904662|4985103.1689381
69498,355817.6449,4997334.803,355817.644888873|4997334.80348087
69499,345896.7924,4997436.756,345896.792429738|4997436.75562404
69500,358581.3452,4996622.023,358581.345172383|4996622.02289465
69501,354765.491,4991657.916,354765.491011137|4991657.91564875
69502,358702.0077,4988854.14,358702.007673222|4988854.14029427
69503,362699.1443,4988878.558,362699.144335519|4988878.5578072
69504,354312.6076,4988938.042,354312.607603357|4988938.04178049
69505,366367.9897,4992288.097,366367.989717812|4992288.09705265
69506,359198.616,4989986.803,359198.616|4989986.80253333
69507,351743.0734,4990002.523,351743.073356367|4990002.52253883
69508,359104.781,4990098.234,359104.78100651|4990098.23350523
69509,362885.3518,4990815.749,362885.351829005|4990815.749012
69510,357085.6215,4990965.385,357085.621526589|4990965.38488317
69511,349314.6906,4991090.303,349314.690625006|4991090.30301126
69512,354334.3442,4993327.72,354334.34416452|4993327.72047296
69513,355356.2685,4993400.471,355356.2685|4993400.47103333
69514,349593.6756,4991698.8,349593.675566667|4991698.79963333
69515,357218.2736,4991728.903,357218.273569562|4991728.90344521
69516,355467.541,4991766.249,355467.540964693|4991766.24875573
69517,383300.2158,5012140.051,383300.215817011|5012140.05086812
69518,384047.6133,5010467.448,384047.613277116|5010467.44782699
69519,383938.9186,5010602.378,383938.9186|5010602.37816667
69520,336908.7718,5010566.737,336908.771751502|5010566.73700748
69521,339575.2874,5012713.888,339575.28735394|5012713.888398
69522,379585.4434,5010404.859,379585.443367553|5010404.85899415
69523,347050.8385,5011476.506,347050.838458504|5011476.50581409
69524,381375.9954,5011620.886,381375.995417325|5011620.88582299
69525,348475.6386,5011604.58,348475.638605534|5011604.58024374
69526,385952.5672,5014321.547,385952.567225637|5014321.54687914
69527,359261.5714,4993457.509,359261.571391559|4993457.50876829
