OBJECTID,X,Y,geometry
35878,346664.261133333,5022854.0607,346664.261133333|5022854.0607
35879,374709.92431465,5022704.72327918,374709.92431465|5022704.72327918
35882,347670.633856683,5023053.82493656,347670.633856683|5023053.82493656
35883,370914.460789065,5023066.0442527,370914.460789065|5023066.0442527
35884,374515.951116342,5023006.29664261,374515.951116342|5023006.29664261
35922,348924.39230352,5012508.64672689,348924.39230352|5012508.64672689
35925,347907.300753072,5012561.68252329,347907.300753072|5012561.68252329
35926,349305.343936711,5012503.75094158,349305.343936711|5012503.75094158
35928,347730.2308,5012656.73253333,347730.2308|5012656.73253333
35929,348669.976688271,5012578.97230809,348669.976688271|5012578.97230809
35931,347757.363799083,5012702.77741106,347757.363799083|5012702.77741106
35939,371210.220951149,5023320.48589625,371210.220951149|5023320.48589625
35940,374340.883115631,5023167.30043343,374340.883115631|5023167.30043343
35941,346779.606081923,5023344.81529293,346779.606081923|5023344.81529293
35942,370906.861074832,5023399.55618417,370906.861074832|5023399.55618417
35944,342926.348856398,5023733.16825205,342926.348856398|5023733.16825205
35945,343188.011241598,5023712.82344888,343188.011241598|5023712.82344888
35946,343163.948929356,5023775.90913111,343163.948929356|5023775.90913111
35949,342249.380298473,5023893.48834002,342249.380298473|5023893.48834002
35950,342249.335666667,5023940.82173333,342249.335666667|5023940.82173333
35952,341118.277101642,5023938.90269309,341118.277101642|5023938.90269309
35954,342210.383278734,5023977.64407241,342210.383278734|5023977.64407241
35955,342203.405533333,5024016.00983333,342203.405533333|5024016.00983333
35962,341194.300166667,5024143.08653333,341194.300166667|5024143.08653333
36000,342084.506610613,5024172.45091877,342084.506610613|5024172.45091877
36001,342647.000666667,5024531.56853333,342647.000666667|5024531.56853333
36002,359173.728377224,5015957.89078691,359173.728377224|5015957.89078691
36011,348096.304018175,5022276.35515774,348096.304018175|5022276.35515774
36013,356127.121777956,4988476.97951886,356127.121777956|4988476.97951886
36029,356984.5292,4990994.3577,356984.5292|4990994.3577
36032,333887.684126164,5031678.56673647,333887.684126164|5031678.56673647
36033,334030.249831789,5031703.34960681,334030.249831789|5031703.34960681
36074,347854.973074511,5013138.21449245,347854.973074511|5013138.21449245
36077,348072.018350069,5012984.77117149,348072.018350069|5012984.77117149
36078,347348.918737055,5013270.96132015,347348.918737055|5013270.96132015
36080,347443.978128983,5013360.88850808,347443.978128983|5013360.88850808
36088,348941.115957688,5012420.65931764,348941.115957688|5012420.65931764
36089,349137.903916394,5012420.02491564,349137.903916394|5012420.02491564
36096,338243.526633333,5025369.89103333,338243.526633333|5025369.89103333
36099,338238.477704159,5025442.73851599,338238.477704159|5025442.73851599
36102,338324.832333333,5025479.55073333,338324.832333333|5025479.55073333
36103,337890.850755381,5025670.19145485,337890.850755381|5025670.19145485
36104,337511.888575188,5025709.94891532,337511.888575188|5025709.94891532
36107,338513.620672399,5025738.60348232,338513.620672399|5025738.60348232
36109,338054.646754267,5025792.83564993,338054.646754267|5025792.83564993
36110,339086.021930367,5025774.10314768,339086.021930367|5025774.10314768
36113,338637.320125132,5026003.7224063,338637.320125132|5026003.7224063
36114,351554.697029035,5025701.091737,351554.697029035|5025701.091737
36134,348972.634787813,5012035.24325551,348972.634787813|5012035.24325551
36159,347222.594512113,5013480.78304902,347222.594512113|5013480.78304902
36178,337713.6627,5026104.5173,337713.6627|5026104.5173
36179,337794.831272593,5026132.78398204,337794.831272593|5026132.78398204
36180,338182.630803177,5026189.44755843,338182.630803177|5026189.44755843
36181,351368.528033333,5026231.58736667,351368.528033333|5026231.58736667
36182,338283.961364086,5026243.11613929,338283.961364086|5026243.11613929
36192,337645.476482152,5026574.74289928,337645.476482152|5026574.74289928
36193,337555.060315062,5026605.81878597,337555.060315062|5026605.81878597
36194,337787.890891668,5026587.50564578,337787.890891668|5026587.50564578
36195,336810.9874,5026704.082,336810.9874|5026704.082
36196,337136.023353818,5026707.06362655,337136.023353818|5026707.06362655
36197,336758.044470037,5026717.37205526,336758.044470037|5026717.37205526
36199,339662.660024314,5026958.90028393,339662.660024314|5026958.90028393
36200,339746.673128661,5026983.021602,339746.673128661|5026983.021602
36201,340027.442879693,5026998.43002538,340027.442879693|5026998.43002538
36202,349413.585074265,5027001.08748665,349413.585074265|5027001.08748665
36245,349192.755543978,5014837.26308312,349192.755543978|5014837.26308312
36246,349097.020499452,5014898.74851218,349097.020499452|5014898.74851218
36247,349007.720569232,5014958.9489071,349007.720569232|5014958.9489071
36248,348750.253807527,5014975.41119485,348750.253807527|5014975.41119485
36250,348939.283354454,5015075.78527481,348939.283354454|5015075.78527481
36266,339766.524855631,5027220.42454173,339766.524855631|5027220.42454173
36276,339700.95790493,5027416.04379735,339700.95790493|5027416.04379735
36278,337206.368004716,5027430.68677354,337206.368004716|5027430.68677354
36279,336500.835543231,5027464.05290822,336500.835543231|5027464.05290822
36281,340371.716080544,5027488.02521948,340371.716080544|5027488.02521948
36283,339692.51059476,5027536.84432416,339692.51059476|5027536.84432416
36284,354372.847168481,4990230.75568778,354372.847168481|4990230.75568778
36310,348883.595466667,5011654.5738,348883.595466667|5011654.5738
36314,346477.512358044,5021720.53569722,346477.512358044|5021720.53569722
36315,347986.228315454,5012399.09235396,347986.228315454|5012399.09235396
36324,347268.071314813,5012884.91875537,347268.071314813|5012884.91875537
36347,348574.27547127,5012373.99465814,348574.27547127|5012373.99465814
36348,349367.568809718,5012776.18403237,349367.568809718|5012776.18403237
36356,347960.258479134,5013139.18790902,347960.258479134|5013139.18790902
36359,337976.990706801,5025857.38400325,337976.990706801|5025857.38400325
36364,347351.762312243,5013136.80859434,347351.762312243|5013136.80859434
36365,347202.607457745,5013461.70040258,347202.607457745|5013461.70040258
36367,338109.232180404,5025313.84342028,338109.232180404|5025313.84342028
36369,340895.650322601,5025000.03279901,340895.650322601|5025000.03279901
36396,359056.159602803,5016482.70732499,359056.159602803|5016482.70732499
36399,358653.540655089,5016758.78876615,358653.540655089|5016758.78876615
36404,358948.811119838,5017055.95515542,358948.811119838|5017055.95515542
36405,358792.273096762,5017060.62950594,358792.273096762|5017060.62950594
36435,337613.144699917,5028124.35280667,337613.144699917|5028124.35280667
36436,336104.171619883,5028150.85466507,336104.171619883|5028150.85466507
36438,338403.201876472,5028164.16570242,338403.201876472|5028164.16570242
36439,337252.541738664,5028207.13734415,337252.541738664|5028207.13734415
36440,337347.564485951,5026726.18911331,337347.564485951|5026726.18911331
36441,336950.586622666,5026721.32052186,336950.586622666|5026721.32052186
36592,337340.639140046,5027891.48724059,337340.639140046|5027891.48724059
36656,336788.087469837,5029198.49696145,336788.087469837|5029198.49696145
37183,348137.652902971,5022158.88398846,348137.652902971|5022158.88398846
37186,333583.082868792,5031205.85275592,333583.082868792|5031205.85275592
37190,340514.192397795,5024532.89695431,340514.192397795|5024532.89695431
37191,341497.536261338,5024547.79784529,341497.536261338|5024547.79784529
37193,342396.457047898,5024571.87458536,342396.457047898|5024571.87458536
37194,342674.866866667,5024614.34753333,342674.866866667|5024614.34753333
37196,342503.726315149,5024691.07929207,342503.726315149|5024691.07929207
37246,342500.591630073,5024782.92111342,342500.591630073|5024782.92111342
37247,342590.475182595,5024781.83866649,342590.475182595|5024781.83866649
37461,340884.909165685,5025075.62147927,340884.909165685|5025075.62147927
37462,340997.415725119,5025083.14387387,340997.415725119|5025083.14387387
37465,337159.234943148,5027569.17486994,337159.234943148|5027569.17486994
37466,336341.664623154,5027559.29134815,336341.664623154|5027559.29134815
37523,350589.309698411,5026857.86923505,350589.309698411|5026857.86923505
37526,340274.903670534,5027731.57655661,340274.903670534|5027731.57655661
62635,347755.31625302,5012846.9254686,347755.31625302|5012846.9254686
62718,371725.624080848,5021916.26199114,371725.624080848|5021916.26199114
63095,376251.83436554,5013857.86430257,376251.83436554|5013857.86430257
63839,339921.399523309,5027500.92040527,339921.399523309|5027500.92040527
63845,354302.344844008,4989246.65560738,354302.344844008|4989246.65560738
63848,374306.971591685,5023024.99799119,374306.971591685|5023024.99799119
63905,356255.982692363,4989201.53463717,356255.982692363|4989201.53463717
63937,347810.640991864,5022274.02930641,347810.640991864|5022274.02930641
63960,355276.010430656,4989979.37148387,355276.010430656|4989979.37148387
63964,356683.106838015,4990161.93987092,356683.106838015|4990161.93987092
63972,375000.5734,5009424.56696667,375000.5734|5009424.56696667
63975,339569.226300977,5026994.85233696,339569.226300977|5026994.85233696
63976,336593.024366667,5028229.036,336593.024366667|5028229.036
63993,335969.891533334,5028744.51136667,335969.891533334|5028744.51136667
64040,337415.946466667,5027931.7235,337415.946466667|5027931.7235
64046,374169.454471806,5015392.97481761,374169.454471806|5015392.97481761
64050,375753.1848,5014202.59923333,375753.1848|5014202.59923333
64084,359597.539907914,5017504.78243889,359597.539907914|5017504.78243889
64095,357138.810392737,4990742.5101224,357138.810392737|4990742.5101224
64214,371212.383087937,5022767.4273549,371212.383087937|5022767.4273549
64215,387510.385110874,5038924.73762304,387510.385110874|5038924.73762304
64224,346700.202231523,5022791.95650243,346700.202231523|5022791.95650243
64227,374748.916367102,5023330.12262644,374748.916367102|5023330.12262644
64256,387301.105610688,5037937.36129764,387301.105610688|5037937.36129764
64288,342718.739063966,5023375.03704173,342718.739063966|5023375.03704173
64290,364713.747335756,5021502.21166169,364713.747335756|5021502.21166169
64291,337355.255690327,5027335.7513195,337355.255690327|5027335.7513195
64454,346649.986133333,5015412.51056667,346649.986133333|5015412.51056667
64457,347859.032664758,5020141.11745561,347859.032664758|5020141.11745561
64464,376260.288157777,5013928.89649606,376260.288157777|5013928.89649606
64485,374916.931139401,5010371.37679893,374916.931139401|5010371.37679893
64500,356356.961413106,4991462.07924482,356356.961413106|4991462.07924482
64514,355483.22502629,4991909.21513159,355483.22502629|4991909.21513159
64680,374861.559900185,5012083.85500732,374861.559900185|5012083.85500732
64686,349309.154423748,5012627.96473577,349309.154423748|5012627.96473577
64729,336262.453272116,5028953.72717747,336262.453272116|5028953.72717747
64968,356846.995559918,4989355.04263044,356846.995559918|4989355.04263044
65017,349820.144010716,5021317.17949179,349820.144010716|5021317.17949179
65019,341882.906044838,5024205.63029285,341882.906044838|5024205.63029285
65031,359141.293497997,5017200.01221049,359141.293497997|5017200.01221049
65183,347281.357566667,5014011.08763333,347281.357566667|5014011.08763333
65184,359438.515051661,5014728.5510013,359438.515051661|5014728.5510013
65193,337504.9864465,5029193.69985497,337504.9864465|5029193.69985497
65195,336576.4033,5028207.27903333,336576.4033|5028207.27903333
65313,373982.683222947,5014835.89300027,373982.683222947|5014835.89300027
65478,340190.107025878,5027149.84640989,340190.107025878|5027149.84640989
65544,338989.386085749,5027220.73072599,338989.386085749|5027220.73072599
65546,338006.952633333,5027939.21433333,338006.952633333|5027939.21433333
65547,339641.788881985,5028130.9525372,339641.788881985|5028130.9525372
65551,340177.6933,5027366.86776667,340177.6933|5027366.86776667
65834,356681.736331081,4990947.01187662,356681.736331081|4990947.01187662
65838,354975.0034,4991801.0653,354975.0034|4991801.0653
66042,336550.166020466,5027375.78791657,336550.166020466|5027375.78791657
66051,336566.19145307,5027057.32818424,336566.19145307|5027057.32818424
66054,336462.876066667,5027807.44476667,336462.876066667|5027807.44476667
66066,372549.429530007,5022118.49050135,372549.429530007|5022118.49050135
66073,356510.968978079,4990678.69904166,356510.968978079|4990678.69904166
66077,338141.94366512,5026242.53002729,338141.94366512|5026242.53002729
66284,374889.158621234,5012201.62032852,374889.158621234|5012201.62032852
66356,360428.194828597,5014723.04787857,360428.194828597|5014723.04787857
66373,387745.128593567,5037953.73509852,387745.128593567|5037953.73509852
66646,375225.20788511,5014938.64745794,375225.20788511|5014938.64745794
66649,359643.469862883,5021065.86853198,359643.469862883|5021065.86853198
66650,349410.391814653,5018892.31706459,349410.391814653|5018892.31706459
66656,359111.575443997,5017384.0382427,359111.575443997|5017384.0382427
66701,349364.853933333,5021513.57136667,349364.853933333|5021513.57136667
66702,349385.809990619,5021590.329136,349385.809990619|5021590.329136
67475,374952.333469833,5009094.40941986,374952.333469833|5009094.40941986
67497,354316.132418452,4989170.25313311,354316.132418452|4989170.25313311
67498,353534.41654582,4989463.25144232,353534.41654582|4989463.25144232
67503,376698.957120054,5011141.70008271,376698.957120054|5011141.70008271
67559,377276.471127166,5010863.13497596,377276.471127166|5010863.13497596
67568,339775.854166667,5027698.13416667,339775.854166667|5027698.13416667
67589,353661.520007115,4990208.00658625,353661.520007115|4990208.00658625
67599,339355.425668149,5027168.43267079,339355.425668149|5027168.43267079
67616,377314.335766667,5010592.9319,377314.335766667|5010592.9319
67638,339733.969647475,5027757.6566794,339733.969647475|5027757.6566794
67640,336912.596404234,5027978.6508253,336912.596404234|5027978.6508253
67645,346556.212931746,5022045.40018003,346556.212931746|5022045.40018003
67650,339459.661170539,5026817.85243235,339459.661170539|5026817.85243235
67651,337928.143437388,5027740.46397024,337928.143437388|5027740.46397024
67654,354750.483686129,4990761.71418497,354750.483686129|4990761.71418497
67666,339654.003990692,5027725.12255372,339654.003990692|5027725.12255372
67669,339859.665834265,5028128.30381992,339859.665834265|5028128.30381992
67670,337703.120613104,5028121.21607217,337703.120613104|5028121.21607217
67743,346514.604703299,5022029.62528333,346514.604703299|5022029.62528333
67750,353449.47419536,4990542.38740487,353449.47419536|4990542.38740487
67764,350665.299616551,5012056.32035007,350665.299616551|5012056.32035007
67766,348970.588933334,5012873.6928,348970.588933334|5012873.6928
67768,376560.814583456,5012912.8245062,376560.814583456|5012912.8245062
67769,347576.661665611,5013006.09273626,347576.661665611|5013006.09273626
67796,356289.541508893,4990761.86489786,356289.541508893|4990761.86489786
67797,357012.064998116,4990931.90215377,357012.064998116|4990931.90215377
67798,354015.423715648,4991032.64952167,354015.423715648|4991032.64952167
67799,356913.513141758,4991106.76026705,356913.513141758|4991106.76026705
67827,340378.036583207,5024519.27793338,340378.036583207|5024519.27793338
67839,347754.29871743,5014354.48224581,347754.29871743|5014354.48224581
67850,349696.613538753,5016072.55457818,349696.613538753|5016072.55457818
67858,340476.238122607,5022728.86743264,340476.238122607|5022728.86743264
67859,374959.094042454,5023132.60395057,374959.094042454|5023132.60395057
67860,342529.802639001,5023170.58808984,342529.802639001|5023170.58808984
67864,342818.574989217,5023681.24838528,342818.574989217|5023681.24838528
67880,360373.188154358,5014642.95527568,360373.188154358|5014642.95527568
67881,360397.789151981,5014683.84746009,360397.789151981|5014683.84746009
67883,348957.129896195,5015323.35477515,348957.129896195|5015323.35477515
67884,346905.523287751,5015453.90463624,346905.523287751|5015453.90463624
67885,351814.355704065,5015447.96660122,351814.355704065|5015447.96660122
67889,348829.068169798,5016270.92276662,348829.068169798|5016270.92276662
67899,339934.921037241,5024430.88918282,339934.921037241|5024430.88918282
67900,340660.191772138,5024586.84953399,340660.191772138|5024586.84953399
67901,374275.067100274,5024590.99437455,374275.067100274|5024590.99437455
67913,333737.666590072,5030150.5091749,333737.666590072|5030150.5091749
67915,336474.986461145,5028685.76809452,336474.986461145|5028685.76809452
67916,336381.998297908,5028684.16423246,336381.998297908|5028684.16423246
67917,373742.777314509,5023492.84959347,373742.777314509|5023492.84959347
67918,343020.326634901,5023770.61462646,343020.326634901|5023770.61462646
67938,348049.592536198,5016266.44194946,348049.592536198|5016266.44194946
67952,336812.559466667,5027961.58353333,336812.559466667|5027961.58353333
67988,354510.354430274,5020429.78936977,354510.354430274|5020429.78936977
67993,354698.616506744,4991433.68995045,354698.616506744|4991433.68995045
68033,355001.629833181,4991570.29112525,355001.629833181|4991570.29112525
68043,374509.338635322,5022460.46273945,374509.338635322|5022460.46273945
68066,347707.298919478,5014125.26035368,347707.298919478|5014125.26035368
68067,377655.348419513,5014182.27964744,377655.348419513|5014182.27964744
68069,355975.482596179,4988451.48943197,355975.482596179|4988451.48943197
68072,353756.083949052,4990313.70296818,353756.083949052|4990313.70296818
68075,377387.209374206,5009809.47012366,377387.209374206|5009809.47012366
68077,376799.676302854,5009910.50649695,376799.676302854|5009910.50649695
68080,342736.238430683,5022432.82130603,342736.238430683|5022432.82130603
68083,371718.291551151,5022078.27343942,371718.291551151|5022078.27343942
68092,348332.355165958,5015484.13171348,348332.355165958|5015484.13171348
68094,374565.411248181,5015719.25098895,374565.411248181|5015719.25098895
68102,352558.027781405,5018474.0108822,352558.027781405|5018474.0108822
68106,359046.40687411,5016081.11106285,359046.40687411|5016081.11106285
68110,358651.207489147,5017003.421608,358651.207489147|5017003.421608
68112,347514.473877499,5014542.82502785,347514.473877499|5014542.82502785
68113,350470.918172618,5017782.05913411,350470.918172618|5017782.05913411
68119,346917.8465,5021943.9771,346917.8465|5021943.9771
68142,375216.280340094,5015943.33958899,375216.280340094|5015943.33958899
68181,350268.830149324,5017926.58843322,350268.830149324|5017926.58843322
68219,338342.457181693,5027519.56430246,338342.457181693|5027519.56430246
68256,353868.7468,4991355.8495,353868.7468|4991355.8495
68258,356279.740185042,4991435.50313734,356279.740185042|4991435.50313734
68328,348411.366501647,5013114.57799356,348411.366501647|5013114.57799356
68353,351876.936816386,5013866.63677931,351876.936816386|5013866.63677931
68365,375600.446733333,5009534.90003333,375600.446733333|5009534.90003333
68367,376272.028373942,5009659.7978374,376272.028373942|5009659.7978374
68415,374368.887854058,5008952.36607542,374368.887854058|5008952.36607542
68416,375434.7017,5009010.70533333,375434.7017|5009010.70533333
68417,375552.672966667,5009042.0307,375552.672966667|5009042.0307
68425,336166.162709792,5028923.91784008,336166.162709792|5028923.91784008
68444,364873.426452647,5021789.99251043,364873.426452647|5021789.99251043
68454,386325.045575599,5038321.14590982,386325.045575599|5038321.14590982
68561,348701.859972611,5013180.12423395,348701.859972611|5013180.12423395
68596,388410.508988757,5037450.93826862,388410.508988757|5037450.93826862
68606,388350.934466676,5037489.70271901,388350.934466676|5037489.70271901
68609,374033.745766855,5011805.95783098,374033.745766855|5011805.95783098
68662,372098.328933333,5022737.38686667,372098.328933333|5022737.38686667
68674,333662.963121842,5030286.64656837,333662.963121842|5030286.64656837
68690,333889.460536492,5029965.17951068,333889.460536492|5029965.17951068
68697,336753.558125386,5026502.48778516,336753.558125386|5026502.48778516
68702,339105.836105937,5026953.06831228,339105.836105937|5026953.06831228
68703,336394.672560969,5026956.25043305,336394.672560969|5026956.25043305
68705,337798.64055378,5028560.31477882,337798.64055378|5028560.31477882
68711,339703.308039362,5027767.80952626,339703.308039362|5027767.80952626
68712,339313.295931207,5027754.33389892,339313.295931207|5027754.33389892
68717,339809.490995906,5027302.42061456,339809.490995906|5027302.42061456
68723,337550.943914437,5025763.63294309,337550.943914437|5025763.63294309
68724,339043.899752342,5025923.84599428,339043.899752342|5025923.84599428
68725,337426.837376427,5028307.9845661,337426.837376427|5028307.9845661
68726,337158.32058029,5029570.68875285,337158.32058029|5029570.68875285
68727,334054.650968942,5029752.88078838,334054.650968942|5029752.88078838
68812,376979.166109148,5013688.20855961,376979.166109148|5013688.20855961
68815,349366.033747596,5012448.90795544,349366.033747596|5012448.90795544
68824,376489.356681532,5014652.07218054,376489.356681532|5014652.07218054
68827,359040.035266014,5018155.28953767,359040.035266014|5018155.28953767
68834,337443.5321,5027264.6134,337443.5321|5027264.6134
68875,339232.0485,5026915.99213333,339232.0485|5026915.99213333
68879,339984.938412916,5027285.5447503,339984.938412916|5027285.5447503
68880,339846.688673559,5027301.58705946,339846.688673559|5027301.58705946
69036,348116.828290661,5011898.83230675,348116.828290661|5011898.83230675
69037,374864.3086,5012037.92543333,374864.3086|5012037.92543333
69041,373721.671892093,5021156.970097,373721.671892093|5021156.970097
69042,339936.296699695,5027345.05972228,339936.296699695|5027345.05972228
69044,339728.972139032,5027380.44500362,339728.972139032|5027380.44500362
69045,346465.656888807,5022225.13198559,346465.656888807|5022225.13198559
69087,373150.97012315,5021331.98332808,373150.97012315|5021331.98332808
69103,359135.491025839,5016022.49025437,359135.491025839|5016022.49025437
69108,374696.550395924,5008994.69730041,374696.550395924|5008994.69730041
69118,374550.737195245,5022331.4680856,374550.737195245|5022331.4680856
69119,374355.531866667,5022386.61743333,374355.531866667|5022386.61743333
69121,371707.908579236,5022438.8611067,371707.908579236|5022438.8611067
69148,337574.464766167,5026835.19015717,337574.464766167|5026835.19015717
69150,337127.841905541,5028152.7606564,337127.841905541|5028152.7606564
69151,336274.002720888,5028132.52164696,336274.002720888|5028132.52164696
69152,336444.083255855,5027264.40993312,336444.083255855|5027264.40993312
69154,336739.724350186,5028592.28860488,336739.724350186|5028592.28860488
69156,340021.816679188,5027575.96971341,340021.816679188|5027575.96971341
69157,336482.046689155,5027602.01328091,336482.046689155|5027602.01328091
69165,333891.55716156,5030472.33002902,333891.55716156|5030472.33002902
69167,333712.042289505,5030490.7271733,333712.042289505|5030490.7271733
69176,336643.950590475,5028321.43977228,336643.950590475|5028321.43977228
69177,336906.580055602,5028624.22381988,336906.580055602|5028624.22381988
69179,334238.787758514,5030349.12533588,334238.787758514|5030349.12533588
69182,353633.529387097,4990875.18193063,353633.529387097|4990875.18193063
69190,339693.188591107,5027638.10975806,339693.188591107|5027638.10975806
69236,353743.913627483,4988918.5103367,353743.913627483|4988918.5103367
69238,353847.925722771,4989100.52710273,353847.925722771|4989100.52710273
69276,373701.147733334,5011016.32373333,373701.147733334|5011016.32373333
69283,370974.454564686,5022503.12804025,370974.454564686|5022503.12804025
69284,346735.676500544,5022552.12865194,346735.676500544|5022552.12865194
69316,375096.513233333,5023442.0687,375096.513233333|5023442.0687
69317,375077.037433333,5023466.6902,375077.037433333|5023466.6902
69318,375054.936844168,5023492.24806675,375054.936844168|5023492.24806675
69319,352345.988199954,5023802.74680615,352345.988199954|5023802.74680615
69335,339072.840904269,5026447.11017612,339072.840904269|5026447.11017612
69345,347251.533063174,5021738.39250742,347251.533063174|5021738.39250742
69349,374187.300604495,5023861.49832335,374187.300604495|5023861.49832335
69374,336364.365866666,5028900.207,336364.365866666|5028900.207
69375,336007.055387658,5028870.82254679,336007.055387658|5028870.82254679
69377,350972.490801742,5026288.14762358,350972.490801742|5026288.14762358
69381,354382.457747956,4989343.78733564,354382.457747956|4989343.78733564
69382,354186.573469055,4989545.89244533,354186.573469055|4989545.89244533
69385,373879.611257152,5022205.38074709,373879.611257152|5022205.38074709
69389,347476.568394275,5023119.96403407,347476.568394275|5023119.96403407
69400,342792.744148399,5024582.33968876,342792.744148399|5024582.33968876
69403,341602.949765425,5024691.31622579,341602.949765425|5024691.31622579
69423,387313.975991494,5036587.8195212,387313.975991494|5036587.8195212
69430,338724.843749023,5027145.17687054,338724.843749023|5027145.17687054
69432,372402.446284131,5021484.49970426,372402.446284131|5021484.49970426
69433,372407.357192085,5021568.26115946,372407.357192085|5021568.26115946
69456,354116.138186464,4989479.26096724,354116.138186464|4989479.26096724
69461,339634.626158785,5027024.39125476,339634.626158785|5027024.39125476
69462,339809.323705582,5027211.69780241,339809.323705582|5027211.69780241
69465,374529.910029158,5022790.3791396,374529.910029158|5022790.3791396
69466,373757.526398423,5023211.4026307,373757.526398423|5023211.4026307
69469,337863.539760935,5027326.02583791,337863.539760935|5027326.02583791
69472,356108.46878951,4989486.73604384,356108.46878951|4989486.73604384
69474,353307.417727959,4989836.7531357,353307.417727959|4989836.7531357
69476,354086.154140043,4990249.2453586,354086.154140043|4990249.2453586
69479,356331.746333333,4991478.5129,356331.746333333|4991478.5129
69501,354765.491011137,4991657.91564875,354765.491011137|4991657.91564875
69504,354312.607603357,4988938.04178049,354312.607603357|4988938.04178049
69516,355467.540964693,4991766.24875573,355467.540964693|4991766.24875573
69525,348475.638605534,5011604.58024374,348475.638605534|5011604.58024374
69579,346591.651918602,5021564.99779412,346591.651918602|5021564.99779412
69581,371634.338904685,5021756.71769279,371634.338904685|5021756.71769279
69582,347016.660527872,5021924.11888674,347016.660527872|5021924.11888674
69594,337388.738939991,5029458.82303685,337388.738939991|5029458.82303685
69605,348248.603666667,5021013.2169,348248.603666667|5021013.2169
69615,339970.006066763,5028032.61947133,339970.006066763|5028032.61947133
69627,337606.797807204,5028943.64725964,337606.797807204|5028943.64725964
69634,333704.773749689,5029962.94577496,333704.773749689|5029962.94577496
69661,347587.628676886,5022580.1759185,347587.628676886|5022580.1759185
69665,338024.08541122,5026317.05095022,338024.08541122|5026317.05095022
69746,356406.449991643,4991332.22509548,356406.449991643|4991332.22509548
69751,355374.526282544,4989216.99308685,355374.526282544|4989216.99308685
69762,356059.706833333,4991798.3177,356059.706833333|4991798.3177
69773,346496.80002149,5015336.14012857,346496.80002149|5015336.14012857
69781,353875.066389221,4989584.53999496,353875.066389221|4989584.53999496
69788,355051.994243557,4988686.56352486,355051.994243557|4988686.56352486
69796,354968.154366667,4991553.45086667,354968.154366667|4991553.45086667
69812,374751.928635926,5015545.96864588,374751.928635926|5015545.96864588
69817,355260.658532088,4988769.57139956,355260.658532088|4988769.57139956
69831,376399.2092889,5013958.63238834,376399.2092889|5013958.63238834
69832,348882.710509276,5011836.60251218,348882.710509276|5011836.60251218
69834,347572.196417541,5012544.84647268,347572.196417541|5012544.84647268
69839,348609.409886588,5016324.04167369,348609.409886588|5016324.04167369
69849,333592.99178357,5030700.88700887,333592.99178357|5030700.88700887
69851,334206.303585069,5031428.12055304,334206.303585069|5031428.12055304
69856,339174.206653295,5026433.52198264,339174.206653295|5026433.52198264
69868,374021.85279362,5010391.75186497,374021.85279362|5010391.75186497
69872,349118.304163464,5011437.42446567,349118.304163464|5011437.42446567
69880,374216.443715124,5015572.5708475,374216.443715124|5015572.5708475
69884,335858.75417981,5028443.92153385,335858.75417981|5028443.92153385
69892,333857.34042889,5030194.53149504,333857.34042889|5030194.53149504
69904,340137.085052836,5027049.29273209,340137.085052836|5027049.29273209
69931,339746.859669098,5027549.28534185,339746.859669098|5027549.28534185
69955,356895.617145364,4990925.33127405,356895.617145364|4990925.33127405
69969,348894.652978991,5011413.6539448,348894.652978991|5011413.6539448
69979,348567.796166666,5011951.5901,348567.796166666|5011951.5901
69980,347201.500256265,5022255.43522636,347201.500256265|5022255.43522636
69986,358671.606656154,5017166.42841127,358671.606656154|5017166.42841127
69987,337271.317927498,5027922.25607629,337271.317927498|5027922.25607629
69990,348076.127569273,5022393.70430512,348076.127569273|5022393.70430512
69992,336763.365884338,5026682.81583989,336763.365884338|5026682.81583989
69993,336783.692848903,5026777.82692885,336783.692848903|5026777.82692885
70006,353511.256190345,4989335.61933275,353511.256190345|4989335.61933275
70015,340538.824523936,5024750.06446852,340538.824523936|5024750.06446852
70018,336761.077892551,5027723.39921307,336761.077892551|5027723.39921307
70037,359726.233400273,5017399.11241358,359726.233400273|5017399.11241358
70039,359572.894682106,5017670.0604986,359572.894682106|5017670.0604986
70671,337393.085333333,5027903.1852,337393.085333333|5027903.1852
70891,337479.103024309,5029301.06331195,337479.103024309|5029301.06331195
70906,348175.148423306,5012626.20185085,348175.148423306|5012626.20185085
70969,348355.762585012,5022165.36340849,348355.762585012|5022165.36340849
70970,333690.295170616,5031280.17784445,333690.295170616|5031280.17784445
70971,342209.247207334,5024568.29048966,342209.247207334|5024568.29048966
71160,374133.030204158,5023526.75676751,374133.030204158|5023526.75676751
71161,342207.378,5024063.59893333,342207.378|5024063.59893333
71163,340092.581556413,5027044.19853581,340092.581556413|5027044.19853581
71166,336300.821366667,5027544.51343333,336300.821366667|5027544.51343333
72481,388523.584919567,5037395.81439723,388523.584919567|5037395.81439723
72492,354007.361782759,4989499.65283514,354007.361782759|4989499.65283514
